#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 6 (Sou Matome N2) — Japanese vocabulary: Kanji/Vocabulary/Reading words
<div class="front-main">南極</div><div class="front-example-sentence-1">南極大陸を探検した学者がいる。</div>	<div class="back-main-reading">なんきょく</div><div class="back-main-english">The South Pole</div><div class="back-example-sentence-1-reading">なんきょくたいりくをたんけんしたがくしゃがいる。</div><div class="back-example-sentence-1-english">There are scholars who explored the Antarctic continent.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">消極的</div><div class="front-example-sentence-1">彼は消極的な性格だ。</div>	<div class="back-main-reading">しょうきょくてきな</div><div class="back-main-english">Passive/negative</div><div class="back-example-sentence-1-reading">かれはしょうきょくてきなせいかくだ。</div><div class="back-example-sentence-1-english">He has a passive personality.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">極</div><div class="front-example-sentence-1">極普通の生活を送っている。</div>	<div class="back-main-reading">ごく</div><div class="back-main-english">Very/extremely</div><div class="back-example-sentence-1-reading">ごくふつうのせいかつをおくっている。</div><div class="back-example-sentence-1-english">I lead a perfectly ordinary life.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">改革</div><div class="front-example-sentence-1">教育制度の改革が必要だ。</div>	<div class="back-main-reading">かいかく</div><div class="back-main-english">A reform</div><div class="back-example-sentence-1-reading">きょういくせいどのかいかくがひつようだ。</div><div class="back-example-sentence-1-english">Educational system reform is necessary.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">革</div><div class="front-example-sentence-1">革のバッグを買った。</div>	<div class="back-main-reading">かわ</div><div class="back-main-english">Leather</div><div class="back-example-sentence-1-reading">かわのバッグをかった。</div><div class="back-example-sentence-1-english">I bought a leather bag.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">革命</div><div class="front-example-sentence-1">フランス革命について学んだ。</div>	<div class="back-main-reading">かくめい</div><div class="back-main-english">A revolution</div><div class="back-example-sentence-1-reading">フランスかくめいについてまなんだ。</div><div class="back-example-sentence-1-english">I studied the French Revolution.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">革製</div><div class="front-example-sentence-1">革製の財布を使っている。</div>	<div class="back-main-reading">かわせい</div><div class="back-main-english">Made of leather</div><div class="back-example-sentence-1-reading">かわせいのさいふをつかっている。</div><div class="back-example-sentence-1-english">I use a leather wallet.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">苦しい</div><div class="front-example-sentence-1">生活が苦しい。</div>	<div class="back-main-reading">くるしい</div><div class="back-main-english">Distressful/trying</div><div class="back-example-sentence-1-reading">せいかつがくるしい。</div><div class="back-example-sentence-1-english">Life is hard/difficult.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">苦い</div><div class="front-example-sentence-1">このコーヒーは苦い。</div>	<div class="back-main-reading">にがい</div><div class="back-main-english">Bitter</div><div class="back-example-sentence-1-reading">このコーヒーはにがい。</div><div class="back-example-sentence-1-english">This coffee is bitter.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">苦しむ</div><div class="front-example-sentence-1">病気で苦しんでいる。</div>	<div class="back-main-reading">くるしむ</div><div class="back-main-english">Suffer</div><div class="back-example-sentence-1-reading">びょうきでくるしんでいる。</div><div class="back-example-sentence-1-english">He is suffering from illness.</div>	kanji::w6 kanji::w6d6 jlpt::n2
<div class="front-main">困る</div><div class="front-example-sentence-1">お金がなくて困っている。</div>	<div class="back-main-reading">こまる</div><div class="back-main-english">Be in trouble</div><div class="back-example-sentence-1-reading">おかねがなくてこまっている。</div><div class="back-example-sentence-1-english">I'm in trouble because I have no money.</div>	kanji::w6 kanji::w6dExtra jlpt::n2
<div class="front-main">氷</div><div class="front-example-sentence-1">氷をグラスに入れた。</div>	<div class="back-main-reading">こおり</div><div class="back-main-english">Ice</div><div class="back-example-sentence-1-reading">こおりをグラスにいれた。</div><div class="back-example-sentence-1-english">I put ice in the glass.</div>	kanji::w6 kanji::w6dExtra jlpt::n2
<div class="front-main">夫</div><div class="front-example-sentence-1">夫は今、出張中だ。</div>	<div class="back-main-reading">おっと</div><div class="back-main-english">A husband</div><div class="back-example-sentence-1-reading">おっとはいま、しゅっちょうちゅうだ。</div><div class="back-example-sentence-1-english">My husband is on a business trip right now.</div>	kanji::w6 kanji::w6dExtra jlpt::n2
<div class="front-main">知識</div><div class="front-example-sentence-1">彼は幅広い知識を持っている。</div>	<div class="back-main-reading">ちしき</div><div class="back-main-english">Knowledge</div><div class="back-example-sentence-1-reading">かれははばひろいちしきをもっている。</div><div class="back-example-sentence-1-english">He has broad knowledge.</div>	kanji::w6 kanji::w6dExtra jlpt::n2
<div class="front-main">挟む</div><div class="front-example-sentence-1">パンにハムを挟んだ。</div>	<div class="back-main-reading">はさむ</div><div class="back-main-english">Pinch/insert</div><div class="back-example-sentence-1-reading">パンにハムをはさんだ。</div><div class="back-example-sentence-1-english">I put ham in the bread.</div>	kanji::w6 kanji::w6dExtra jlpt::n2
<div class="front-main">狭い</div><div class="front-example-sentence-1">この部屋は狭い。</div>	<div class="back-main-reading">せまい</div><div class="back-main-english">Narrow</div><div class="back-example-sentence-1-reading">このへやはせまい。</div><div class="back-example-sentence-1-english">This room is small/narrow.</div>	kanji::w6 kanji::w6dExtra jlpt::n2
<div class="front-main">群れ</div><div class="front-example-sentence-1">鳥の群れが空を飛んでいる。</div>	<div class="back-main-reading">むれ</div><div class="back-main-english">A group/flock</div><div class="back-example-sentence-1-reading">とりのむれがそらをとんでいる。</div><div class="back-example-sentence-1-english">A flock of birds is flying in the sky.</div>	kanji::w6 kanji::w6dExtra jlpt::n2
<div class="front-main">祖先</div><div class="front-example-sentence-1">私たちの祖先はこの土地に住んでいた。</div>	<div class="back-main-reading">そせん</div><div class="back-main-english">Ancestors</div><div class="back-example-sentence-1-reading">わたしたちのそせんはこのとちにすんでいた。</div><div class="back-example-sentence-1-english">Our ancestors lived on this land.</div>	kanji::w6 kanji::w6dExtra jlpt::n2
<div class="front-main">隅</div><div class="front-example-sentence-1">部屋の隅に荷物を置いた。</div>	<div class="back-main-reading">すみ</div><div class="back-main-english">A corner (of a room)</div><div class="back-example-sentence-1-reading">へやのすみににもつをおいた。</div><div class="back-example-sentence-1-english">I put the luggage in the corner of the room.</div>	kanji::w6 kanji::w6dExtra jlpt::n2
<div class="front-main">偶数</div><div class="front-example-sentence-1">2は偶数だ。</div>	<div class="back-main-reading">ぐうすう</div><div class="back-main-english">An even number</div><div class="back-example-sentence-1-reading">2はぐうすうだ。</div><div class="back-example-sentence-1-english">2 is an even number.</div>	kanji::w6 kanji::w6dExtra jlpt::n2
<div class="front-main">デジカメ／デジタルカメラ</div><div class="front-example-sentence-1">旅行にデジカメを持っていった。</div>	<div class="back-main-reading">デジカメ／デジタルカメラ</div><div class="back-main-english">Digital camera</div><div class="back-example-sentence-1-reading">りょこうにデジカメをもっていった。</div><div class="back-example-sentence-1-english">I brought a digital camera on my trip.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">ラッシュ／ラッシュアワー</div><div class="front-example-sentence-1">朝のラッシュを避けて出勤する。</div>	<div class="back-main-reading">ラッシュ／ラッシュアワー</div><div class="back-main-english">Rush hour</div><div class="back-example-sentence-1-reading">あさのラッシュをさけてしゅっきんする。</div><div class="back-example-sentence-1-english">I go to work avoiding the morning rush hour.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">マスコミ／マスコミュニケーション</div><div class="front-example-sentence-1">マスコミが事件を大きく報じた。</div>	<div class="back-main-reading">マスコミ／マスコミュニケーション</div><div class="back-main-english">Mass media</div><div class="back-example-sentence-1-reading">マスコミがじけんをおおきくほうじた。</div><div class="back-example-sentence-1-english">The mass media reported the incident extensively.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">テロ／テロリズム</div><div class="front-example-sentence-1">世界各地でテロが起きている。</div>	<div class="back-main-reading">テロ／テロリズム</div><div class="back-main-english">Terrorism/terrorist attack</div><div class="back-example-sentence-1-reading">せかいかくちでテロがおきている。</div><div class="back-example-sentence-1-english">Terrorist attacks are occurring around the world.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">インフレ／インフレーション</div><div class="front-example-sentence-1">最近、インフレが進んでいる。</div>	<div class="back-main-reading">インフレ／インフレーション</div><div class="back-main-english">Inflation</div><div class="back-example-sentence-1-reading">さいきん、インフレがすすんでいる。</div><div class="back-example-sentence-1-english">Inflation has been progressing recently.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">デフレ</div><div class="front-example-sentence-1">デフレで物価が下がった。</div>	<div class="back-main-reading">デフレ</div><div class="back-main-english">Deflation</div><div class="back-example-sentence-1-reading">デフレでぶっかがさがった。</div><div class="back-example-sentence-1-english">Prices fell due to deflation.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">アポ（イント）／アポイントメント</div><div class="front-example-sentence-1">明日の12時に面会のアポをとった。</div>	<div class="back-main-reading">アポ（イント）／アポイントメント</div><div class="back-main-english">Appointment</div><div class="back-example-sentence-1-reading">あしたの12じにめんかいのアポをとった。</div><div class="back-example-sentence-1-english">I made an appointment to meet at 12 tomorrow.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">ミス</div><div class="front-example-sentence-1">試験でミスをしないように気をつける。</div>	<div class="back-main-reading">ミス</div><div class="back-main-english">Mistake</div><div class="back-example-sentence-1-reading">しけんでミスをしないようにきをつける。</div><div class="back-example-sentence-1-english">I'm careful not to make mistakes on the exam.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">イラスト／イラストレーション</div><div class="front-example-sentence-1">本にかわいいイラストが入っている。</div>	<div class="back-main-reading">イラスト／イラストレーション</div><div class="back-main-english">Illustration</div><div class="back-example-sentence-1-reading">ほんにかわいいイラストがはいっている。</div><div class="back-example-sentence-1-english">The book has cute illustrations.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">アマ／アマチュア</div><div class="front-example-sentence-1">彼はアマチュアのゴルファーだ。</div>	<div class="back-main-reading">アマ／アマチュア</div><div class="back-main-english">Amateur</div><div class="back-example-sentence-1-reading">かれはアマチュアのゴルファーだ。</div><div class="back-example-sentence-1-english">He is an amateur golfer.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">プロ／プロフェッショナル</div><div class="front-example-sentence-1">彼はプロのカメラマンです。</div>	<div class="back-main-reading">プロ／プロフェッショナル</div><div class="back-main-english">Professional</div><div class="back-example-sentence-1-reading">かれはプロのカメラマンです。</div><div class="back-example-sentence-1-english">He is a professional photographer.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">プロダクション</div><div class="front-example-sentence-1">芸能プロダクションに所属している。</div>	<div class="back-main-reading">プロダクション</div><div class="back-main-english">Production (e.g. show business)</div><div class="back-example-sentence-1-reading">げいのうプロダクションにしょぞくしている。</div><div class="back-example-sentence-1-english">She belongs to a talent production agency.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">スト／ストライキ</div><div class="front-example-sentence-1">電車はストで動いておりません。</div>	<div class="back-main-reading">スト／ストライキ</div><div class="back-main-english">Strike</div><div class="back-example-sentence-1-reading">でんしゃはストでうごいておりません。</div><div class="back-example-sentence-1-english">The train isn't running due to a strike.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">レジ</div><div class="front-example-sentence-1">レジで支払いをした。</div>	<div class="back-main-reading">レジ</div><div class="back-main-english">Cash-register</div><div class="back-example-sentence-1-reading">レジでしはらいをした。</div><div class="back-example-sentence-1-english">I paid at the cash register.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">ゼミ／ゼミナール</div><div class="front-example-sentence-1">大学でゼミに参加している。</div>	<div class="back-main-reading">ゼミ／ゼミナール</div><div class="back-main-english">Seminar</div><div class="back-example-sentence-1-reading">だいがくでゼミにさんかしている。</div><div class="back-example-sentence-1-english">I participate in a seminar at university.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">ホーム／プラットフォーム</div><div class="front-example-sentence-1">電車はホームに到着した。</div>	<div class="back-main-reading">ホーム／プラットフォーム</div><div class="back-main-english">Platform</div><div class="back-example-sentence-1-reading">でんしゃはホームにとうちゃくした。</div><div class="back-example-sentence-1-english">The train arrived at the platform.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">ホイル／アルミホイル</div><div class="front-example-sentence-1">魚をホイルで包んで焼いた。</div>	<div class="back-main-reading">ホイル／アルミホイル</div><div class="back-main-english">Aluminium foil</div><div class="back-example-sentence-1-reading">さかなをホイルでつつんでやいた。</div><div class="back-example-sentence-1-english">I wrapped the fish in foil and grilled it.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">バーゲン／バーゲンセール</div><div class="front-example-sentence-1">デパートでバーゲンが始まった。</div>	<div class="back-main-reading">バーゲン／バーゲンセール</div><div class="back-main-english">Sale</div><div class="back-example-sentence-1-reading">デパートでバーゲンがはじまった。</div><div class="back-example-sentence-1-english">A sale started at the department store.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">ファミレス／ファミリーレストラン</div><div class="front-example-sentence-1">週末はよくファミレスで食事する。</div>	<div class="back-main-reading">ファミレス／ファミリーレストラン</div><div class="back-main-english">Family restaurant</div><div class="back-example-sentence-1-reading">しゅうまつはよくファミレスでしょくじする。</div><div class="back-example-sentence-1-english">I often eat at a family restaurant on weekends.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">エコ／エコロジー</div><div class="front-example-sentence-1">エコな生活を心がけている。</div>	<div class="back-main-reading">エコ／エコロジー</div><div class="back-main-english">Ecology/eco-friendly</div><div class="back-example-sentence-1-reading">エコなせいかつをこころがけている。</div><div class="back-example-sentence-1-english">I try to live an eco-friendly lifestyle.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">アレルギー</div><div class="front-example-sentence-1">卵にアレルギーがある。</div>	<div class="back-main-reading">アレルギー</div><div class="back-main-english">Allergy/allergic reaction</div><div class="back-example-sentence-1-reading">たまごにアレルギーがある。</div><div class="back-example-sentence-1-english">I'm allergic to eggs.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">エネルギー</div><div class="front-example-sentence-1">太陽エネルギーを利用する。</div>	<div class="back-main-reading">エネルギー</div><div class="back-main-english">Energy</div><div class="back-example-sentence-1-reading">たいようエネルギーをりようする。</div><div class="back-example-sentence-1-english">We use solar energy.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">ウイルス</div><div class="front-example-sentence-1">パソコンがウイルスに感染した。</div>	<div class="back-main-reading">ウイルス</div><div class="back-main-english">Virus</div><div class="back-example-sentence-1-reading">パソコンがウイルスにかんせんした。</div><div class="back-example-sentence-1-english">My computer got infected with a virus.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">ワクチン</div><div class="front-example-sentence-1">インフルエンザのワクチンを打った。</div>	<div class="back-main-reading">ワクチン</div><div class="back-main-english">Vaccine</div><div class="back-example-sentence-1-reading">インフルエンザのワクチンをうった。</div><div class="back-example-sentence-1-english">I got a flu vaccine shot.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">ビタミン</div><div class="front-example-sentence-1">野菜にはビタミンが多く含まれる。</div>	<div class="back-main-reading">ビタミン</div><div class="back-main-english">Vitamin</div><div class="back-example-sentence-1-reading">やさいにはビタミンがおおくふくまれる。</div><div class="back-example-sentence-1-english">Vegetables contain a lot of vitamins.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">サプリメント</div><div class="front-example-sentence-1">毎日サプリメントを飲んでいる。</div>	<div class="back-main-reading">サプリメント</div><div class="back-main-english">Supplements</div><div class="back-example-sentence-1-reading">まいにちサプリメントをのんでいる。</div><div class="back-example-sentence-1-english">I take supplements every day.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">テーマ</div><div class="front-example-sentence-1">今日はこの問題をテーマに講義します。</div>	<div class="back-main-reading">テーマ</div><div class="back-main-english">Theme/topic</div><div class="back-example-sentence-1-reading">きょうはこのもんだいをテーマにこうぎします。</div><div class="back-example-sentence-1-english">Today's lecture will be themed around this issue.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">ビニール</div><div class="front-example-sentence-1">ビニール袋に入れて持ち帰った。</div>	<div class="back-main-reading">ビニール</div><div class="back-main-english">Plastic/vinyl</div><div class="back-example-sentence-1-reading">ビニールぶくろにいれてもちかえった。</div><div class="back-example-sentence-1-english">I put it in a plastic bag and took it home.</div>	vocabulary::w6 vocabulary::w6d1 jlpt::n2
<div class="front-main">アイドル歌手</div><div class="front-example-sentence-1">娘はアイドル歌手のファンだ。</div>	<div class="back-main-reading">アイドルかしゅ</div><div class="back-main-english">A popular young singer/idol</div><div class="back-example-sentence-1-reading">むすめはアイドルかしゅのファンだ。</div><div class="back-example-sentence-1-english">My daughter is a fan of an idol singer.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">テレビタレント</div><div class="front-example-sentence-1">彼はテレビタレントとして人気がある。</div>	<div class="back-main-reading">テレビタレント</div><div class="back-main-english">A TV personality</div><div class="back-example-sentence-1-reading">かれはテレビタレントとしてにんきがある。</div><div class="back-example-sentence-1-english">He is popular as a TV personality.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">クレームをつける／言う</div><div class="front-example-sentence-1">商品にクレームをつけた。</div>	<div class="back-main-reading">クレームをつける／いう</div><div class="back-main-english">Complain/make a claim</div><div class="back-example-sentence-1-reading">しょうひんにクレームをつけた。</div><div class="back-example-sentence-1-english">I made a complaint about the product.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">サービスがいい</div><div class="front-example-sentence-1">あのホテルはサービスがいい。</div>	<div class="back-main-reading">サービスがいい</div><div class="back-main-english">Provides good service</div><div class="back-example-sentence-1-reading">あのホテルはサービスがいい。</div><div class="back-example-sentence-1-english">That hotel provides good service.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">ホテルのフロント</div><div class="front-example-sentence-1">ホテルのフロントで鍵を受け取った。</div>	<div class="back-main-reading">ホテルのフロント</div><div class="back-main-english">Reception desk</div><div class="back-example-sentence-1-reading">ホテルのフロントでかぎをうけとった。</div><div class="back-example-sentence-1-english">I received the key at the hotel's front desk.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">シングル</div><div class="front-example-sentence-1">シングルの部屋を予約した。</div>	<div class="back-main-reading">シングル</div><div class="back-main-english">A single room</div><div class="back-example-sentence-1-reading">シングルのへやをよやくした。</div><div class="back-example-sentence-1-english">I booked a single room.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">ツイン</div><div class="front-example-sentence-1">ツインの部屋に二人で泊まった。</div>	<div class="back-main-reading">ツイン</div><div class="back-main-english">A twin room</div><div class="back-example-sentence-1-reading">ツインのへやにふたりでとまった。</div><div class="back-example-sentence-1-english">Two of us stayed in a twin room.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">フルコース／コース料理</div><div class="front-example-sentence-1">記念日にフルコースの料理を食べた。</div>	<div class="back-main-reading">フルコース／コースりょうり</div><div class="back-main-english">A multiple course meal</div><div class="back-example-sentence-1-reading">きねんびにフルコースのりょうりをたべた。</div><div class="back-example-sentence-1-english">I had a full-course meal on our anniversary.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">バイキング形式の食事</div><div class="front-example-sentence-1">朝食はバイキング形式だった。</div>	<div class="back-main-reading">バイキングけいしきのしょくじ</div><div class="back-main-english">Buffet meal</div><div class="back-example-sentence-1-reading">ちょうしょくはバイキングけいしきだった。</div><div class="back-example-sentence-1-english">Breakfast was a buffet.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">ドライな性格</div><div class="front-example-sentence-1">彼女はドライな性格だ。</div>	<div class="back-main-reading">ドライなせいかく</div><div class="back-main-english">A cold/dry personality</div><div class="back-example-sentence-1-reading">かのじょはドライなせいかくだ。</div><div class="back-example-sentence-1-english">She has a cool/detached personality.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">（車の）ハンドル</div><div class="front-example-sentence-1">運転中はハンドルをしっかり握る。</div>	<div class="back-main-reading">（くるまの）ハンドル</div><div class="back-main-english">Steering wheel</div><div class="back-example-sentence-1-reading">うんてんちゅうはハンドルをしっかりにぎる。</div><div class="back-example-sentence-1-english">Hold the steering wheel firmly while driving.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">タイヤがパンクする</div><div class="front-example-sentence-1">帰り道でタイヤがパンクした。</div>	<div class="back-main-reading">タイヤがパンクする</div><div class="back-main-english">Have a flat tire</div><div class="back-example-sentence-1-reading">かえりみちでタイヤがパンクした。</div><div class="back-example-sentence-1-english">I got a flat tire on the way home.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">学校のグラウンド</div><div class="front-example-sentence-1">学校のグラウンドでサッカーをした。</div>	<div class="back-main-reading">がっこうのグラウンド</div><div class="back-main-english">The school yard</div><div class="back-example-sentence-1-reading">がっこうのグラウンドでサッカーをした。</div><div class="back-example-sentence-1-english">We played soccer on the school grounds.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">コピー機／コピー用紙</div><div class="front-example-sentence-1">コピー機の用紙がなくなった。</div>	<div class="back-main-reading">コピーき／コピーようし</div><div class="back-main-english">A photo copying machine/paper</div><div class="back-example-sentence-1-reading">コピーきのようしがなくなった。</div><div class="back-example-sentence-1-english">The photocopier ran out of paper.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">デパートの化粧品コーナー</div><div class="front-example-sentence-1">デパートの化粧品コーナーで口紅を買った。</div>	<div class="back-main-reading">デパートのけしょうひんコーナー</div><div class="back-main-english">Cosmetic section in a department store</div><div class="back-example-sentence-1-reading">デパートのけしょうひんコーナーでくちべにをかった。</div><div class="back-example-sentence-1-english">I bought lipstick at the department store's cosmetics section.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">ガソリンスタンド</div><div class="front-example-sentence-1">ガソリンスタンドで給油した。</div>	<div class="back-main-reading">ガソリンスタンド</div><div class="back-main-english">A gas station</div><div class="back-example-sentence-1-reading">ガソリンスタンドできゅうゆした。</div><div class="back-example-sentence-1-english">I filled up at the gas station.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">電気スタンド</div><div class="front-example-sentence-1">机に電気スタンドを置いた。</div>	<div class="back-main-reading">でんきスタンド</div><div class="back-main-english">A desk lamp</div><div class="back-example-sentence-1-reading">つくえにでんきスタンドをおいた。</div><div class="back-example-sentence-1-english">I put a desk lamp on the desk.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">ビジネスマン</div><div class="front-example-sentence-1">兄はビジネスマン関係の会社に勤めています。</div>	<div class="back-main-reading">ビジネスマン</div><div class="back-main-english">A businessman/company employee</div><div class="back-example-sentence-1-reading">あにはビジネスマンかんけいのかいしゃにつとめています。</div><div class="back-example-sentence-1-english">My brother works at a business-related company.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">ポイントカード</div><div class="front-example-sentence-1">クレジットカードのポイントをためて商品券をもらった。</div>	<div class="back-main-reading">ポイントカード</div><div class="back-main-english">Point card</div><div class="back-example-sentence-1-reading">クレジットカードのポイントをためてしょうひんけんをもらった。</div><div class="back-example-sentence-1-english">I saved up my credit card points and got a gift certificate.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">コメントをする／述べる</div><div class="front-example-sentence-1">その件についてコメントを述べた。</div>	<div class="back-main-reading">コメントをする／のべる</div><div class="back-main-english">Voice your opinion/comment</div><div class="back-example-sentence-1-reading">そのけんについてコメントをのべた。</div><div class="back-example-sentence-1-english">I commented on that matter.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">ノーコメント</div><div class="front-example-sentence-1">その件に関してはノーコメントです。</div>	<div class="back-main-reading">ノーコメント</div><div class="back-main-english">No comment</div><div class="back-example-sentence-1-reading">そのけんにかんしてはノーコメントです。</div><div class="back-example-sentence-1-english">I have no comment on that matter.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">予算がオーバーする</div><div class="front-example-sentence-1">旅行の費用が予算をオーバーした。</div>	<div class="back-main-reading">よさんがオーバーする</div><div class="back-main-english">Be over budget</div><div class="back-example-sentence-1-reading">りょこうのひようがよさんをオーバーした。</div><div class="back-example-sentence-1-english">The trip's cost went over budget.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">オーバーに話す</div><div class="front-example-sentence-1">彼はいつもオーバーに話す。</div>	<div class="back-main-reading">オーバーにはなす</div><div class="back-main-english">Exaggerate</div><div class="back-example-sentence-1-reading">かれはいつもオーバーにはなす。</div><div class="back-example-sentence-1-english">He always exaggerates when he talks.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">日本人とドイツ人のハーフ</div><div class="front-example-sentence-1">彼女は日本人とドイツ人のハーフだ。</div>	<div class="back-main-reading">にほんじんとドイツじんのハーフ</div><div class="back-main-english">A person who is half Japanese and half German</div><div class="back-example-sentence-1-reading">かのじょはにほんじんとドイツじんのハーフだ。</div><div class="back-example-sentence-1-english">She is half Japanese, half German.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">ユニークな人／考え</div><div class="front-example-sentence-1">とてもユニークなデザインの衣装ですね。</div>	<div class="back-main-reading">ユニークなひと／かんがえ</div><div class="back-main-english">A unique person/a unique opinion</div><div class="back-example-sentence-1-reading">とてもユニークなデザインのいしょうですね。</div><div class="back-example-sentence-1-english">What a unique design for a costume.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">ベテラン</div><div class="front-example-sentence-1">父はキャリア30年のベテランパイロットです。</div>	<div class="back-main-reading">ベテラン</div><div class="back-main-english">An expert/someone with a lot of experience</div><div class="back-example-sentence-1-reading">ちちはキャリア30ねんのベテランパイロットです。</div><div class="back-example-sentence-1-english">My father is a veteran pilot with 30 years of experience.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">トレーナー</div><div class="front-example-sentence-1">寒い日はトレーナーを着る。</div>	<div class="back-main-reading">トレーナー</div><div class="back-main-english">Sweat shirt/trainer (coach)</div><div class="back-example-sentence-1-reading">さむいひはトレーナーをきる。</div><div class="back-example-sentence-1-english">I wear a sweatshirt on cold days.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
<div class="front-main">受け取りのサインをする</div><div class="front-example-sentence-1">荷物の受け取りのサインをした。</div>	<div class="back-main-reading">うけとりのサインをする</div><div class="back-main-english">Sign the receipt</div><div class="back-example-sentence-1-reading">にもつのうけとりのサインをした。</div><div class="back-example-sentence-1-english">I signed for receipt of the package.</div>	vocabulary::w6 vocabulary::w6d2 jlpt::n2
