#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 5 (Sou Matome N2) — Japanese vocabulary: Kanji/Vocabulary/Reading/Listening words
<div class="front-main">岩</div><div class="front-example-sentence-1">大きな岩の上に座って休んだ。</div>	<div class="back-main-reading">いわ</div><div class="back-main-english">Rock</div><div class="back-example-sentence-1-reading">おおきないわのうえにすわってやすんだ。</div><div class="back-example-sentence-1-english">I sat on a large rock and rested.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">泣く</div><div class="front-example-sentence-1">赤ちゃんが大声で泣いている。</div>	<div class="back-main-reading">なく</div><div class="back-main-english">Cry/weep</div><div class="back-example-sentence-1-reading">あかちゃんがおおごえでないている。</div><div class="back-example-sentence-1-english">The baby is crying loudly.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">咲く</div><div class="front-example-sentence-1">庭にバラの花が咲いた。</div>	<div class="back-main-reading">さく</div><div class="back-main-english">Bloom</div><div class="back-example-sentence-1-reading">にわにバラのはながさいた。</div><div class="back-example-sentence-1-english">Roses bloomed in the garden.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">司会</div><div class="front-example-sentence-1">結婚式の司会を頼まれた。</div>	<div class="back-main-reading">しかい</div><div class="back-main-english">Moderating/facilitating a meeting</div><div class="back-example-sentence-1-reading">けっこんしきのしかいをたのまれた。</div><div class="back-example-sentence-1-english">I was asked to emcee the wedding.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">残念</div><div class="front-example-sentence-1">試合に負けて残念だった。</div>	<div class="back-main-reading">ざんねん</div><div class="back-main-english">Regret/disappointment</div><div class="back-example-sentence-1-reading">しあいにまけてざんねんだった。</div><div class="back-example-sentence-1-english">I was disappointed we lost the match.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">涼しい</div><div class="front-example-sentence-1">山の上は涼しくて気持ちがいい。</div>	<div class="back-main-reading">すずしい</div><div class="back-main-english">Cool</div><div class="back-example-sentence-1-reading">やまのうえはすずしくてきもちがいい。</div><div class="back-example-sentence-1-english">It's cool and pleasant on top of the mountain.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">散歩</div><div class="front-example-sentence-1">毎朝、犬と散歩をする。</div>	<div class="back-main-reading">さんぽ</div><div class="back-main-english">Walk/stroll</div><div class="back-example-sentence-1-reading">まいあさ、いぬとさんぽをする。</div><div class="back-example-sentence-1-english">I take a walk with my dog every morning.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">吹く</div><div class="front-example-sentence-1">強い風が吹いている。</div>	<div class="back-main-reading">ふく</div><div class="back-main-english">Blow</div><div class="back-example-sentence-1-reading">つよいかぜがふいている。</div><div class="back-example-sentence-1-english">A strong wind is blowing.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">赤ん坊</div><div class="front-example-sentence-1">妹に赤ん坊が生まれた。</div>	<div class="back-main-reading">あかんぼう</div><div class="back-main-english">Baby</div><div class="back-example-sentence-1-reading">いもうとにあかんぼうがうまれた。</div><div class="back-example-sentence-1-english">My younger sister gave birth to a baby.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">怒る</div><div class="front-example-sentence-1">遅刻して先生に怒られた。</div>	<div class="back-main-reading">おこる</div><div class="back-main-english">Be angry</div><div class="back-example-sentence-1-reading">ちこくしてせんせいにおこられた。</div><div class="back-example-sentence-1-english">I was scolded by my teacher for being late.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">家畜</div><div class="front-example-sentence-1">この地域では家畜を育てている。</div>	<div class="back-main-reading">かちく</div><div class="back-main-english">Livestock</div><div class="back-example-sentence-1-reading">このちいきではかちくをそだてている。</div><div class="back-example-sentence-1-english">Livestock are raised in this region.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">才能</div><div class="front-example-sentence-1">彼女には音楽の才能がある。</div>	<div class="back-main-reading">さいのう</div><div class="back-main-english">Ability/talent</div><div class="back-example-sentence-1-reading">かのじょにはおんがくのさいのうがある。</div><div class="back-example-sentence-1-english">She has a talent for music.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">珍しい</div><div class="front-example-sentence-1">この博物館には珍しい石が展示されている。</div>	<div class="back-main-reading">めずらしい</div><div class="back-main-english">Rare</div><div class="back-example-sentence-1-reading">このはくぶつかんにはめずらしいいしがてんじされている。</div><div class="back-example-sentence-1-english">Rare stones are on display at this museum.</div>	kanji::w5 kanji::w5dExtra jlpt::n2
<div class="front-main">物事</div><div class="front-example-sentence-1">物事にはすべて原因と結果がある。</div>	<div class="back-main-reading">ものごと</div><div class="back-main-english">Things</div><div class="back-example-sentence-1-reading">ものごとにはすべてげんいんとけっかがある。</div><div class="back-example-sentence-1-english">Everything has a cause and effect.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">人物</div><div class="front-example-sentence-1">彼は歴史上有名な人物だ。</div>	<div class="back-main-reading">じんぶつ</div><div class="back-main-english">A person</div><div class="back-example-sentence-1-reading">かれはれきしじょうゆうめいなじんぶつだ。</div><div class="back-example-sentence-1-english">He is a famous historical figure.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">物理</div><div class="front-example-sentence-1">大学で物理を専攻した。</div>	<div class="back-main-reading">ぶつり</div><div class="back-main-english">Physics</div><div class="back-example-sentence-1-reading">だいがくでぶつりをせんこうした。</div><div class="back-example-sentence-1-english">I majored in physics at university.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">食物</div><div class="front-example-sentence-1">高カロリーの食物は控えたほうがいい。</div>	<div class="back-main-reading">しょくもつ</div><div class="back-main-english">Food</div><div class="back-example-sentence-1-reading">こうカロリーのしょくもつはひかえたほうがいい。</div><div class="back-example-sentence-1-english">You should avoid high-calorie food.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">作物</div><div class="front-example-sentence-1">この地方の主な作物は米だ。</div>	<div class="back-main-reading">さくもつ</div><div class="back-main-english">Crop</div><div class="back-example-sentence-1-reading">このちほうのおもなさくもつはこめだ。</div><div class="back-example-sentence-1-english">The main crop of this region is rice.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">書物</div><div class="front-example-sentence-1">図書館には古い書物がたくさんある。</div>	<div class="back-main-reading">しょもつ</div><div class="back-main-english">Books/literature</div><div class="back-example-sentence-1-reading">としょかんにはふるいしょもつがたくさんある。</div><div class="back-example-sentence-1-english">There are many old books in the library.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">生き物／生物</div><div class="front-example-sentence-1">海の生物について調べる。</div>	<div class="back-main-reading">いきもの／せいぶつ</div><div class="back-main-english">A living thing/animals/insects</div><div class="back-example-sentence-1-reading">うみのせいぶつについてしらべる。</div><div class="back-example-sentence-1-english">I research marine life.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">入れ物</div><div class="front-example-sentence-1">つかまえた虫を入れておく入れ物は、何かありますか。</div>	<div class="back-main-reading">いれもの</div><div class="back-main-english">A container</div><div class="back-example-sentence-1-reading">つかまえたむしをいれておくいれものは、なにかありますか。</div><div class="back-example-sentence-1-english">Do you have a container to put the bug I caught in?</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">物音</div><div class="front-example-sentence-1">夜中に変な物音がした。</div>	<div class="back-main-reading">ものおと</div><div class="back-main-english">Sound</div><div class="back-example-sentence-1-reading">よなかにへんなものおとがした。</div><div class="back-example-sentence-1-english">There was a strange noise in the middle of the night.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">物語</div><div class="front-example-sentence-1">この物語は子どもに人気がある。</div>	<div class="back-main-reading">ものがたり</div><div class="back-main-english">A story</div><div class="back-example-sentence-1-reading">このものがたりはこどもににんきがある。</div><div class="back-example-sentence-1-english">This story is popular with children.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">生年月日</div><div class="front-example-sentence-1">申込書に生年月日を書いた。</div>	<div class="back-main-reading">せいねんがっぴ</div><div class="back-main-english">Date of birth</div><div class="back-example-sentence-1-reading">もうしこみしょにせいねんがっぴをかいた。</div><div class="back-example-sentence-1-english">I wrote my date of birth on the application form.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">月日</div><div class="front-example-sentence-1">月日が流れて、春から夏になりました。</div>	<div class="back-main-reading">つきひ</div><div class="back-main-english">Time/days and months</div><div class="back-example-sentence-1-reading">つきひがながれて、はるからなつになりました。</div><div class="back-example-sentence-1-english">Time passed, and it went from spring to summer.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">元日</div><div class="front-example-sentence-1">元日は家族と過ごす。</div>	<div class="back-main-reading">がんじつ</div><div class="back-main-english">New Year's Day</div><div class="back-example-sentence-1-reading">がんじつはかぞくとすごす。</div><div class="back-example-sentence-1-english">I spend New Year's Day with my family.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">後日</div><div class="front-example-sentence-1">後日お伺いしますが、いつがよろしいでしょうか。</div>	<div class="back-main-reading">ごじつ</div><div class="back-main-english">Later/another day</div><div class="back-example-sentence-1-reading">ごじつおうかがいしますが、いつがよろしいでしょうか。</div><div class="back-example-sentence-1-english">I will visit another day - when would be convenient?</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">日時</div><div class="front-example-sentence-1">会議の日時を確認した。</div>	<div class="back-main-reading">にちじ</div><div class="back-main-english">Date and time</div><div class="back-example-sentence-1-reading">かいぎのにちじをかくにんした。</div><div class="back-example-sentence-1-english">I confirmed the date and time of the meeting.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">今日</div><div class="front-example-sentence-1">日本の今日の経済は、たいへん不安定な状態だ。</div>	<div class="back-main-reading">こんにち</div><div class="back-main-english">Today (nowadays)</div><div class="back-example-sentence-1-reading">にほんのこんにちのけいざいは、たいへんふあんていなじょうたいだ。</div><div class="back-example-sentence-1-english">Japan's economy today is in a very unstable state.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">日中</div><div class="front-example-sentence-1">日中は暑いが、夜は涼しくなる。</div>	<div class="back-main-reading">にっちゅう</div><div class="back-main-english">During the day/daytime</div><div class="back-example-sentence-1-reading">にっちゅうはあついが、よるはすずしくなる。</div><div class="back-example-sentence-1-english">It's hot during the day, but cools down at night.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">日光</div><div class="front-example-sentence-1">植物には日光が必要だ。</div>	<div class="back-main-reading">にっこう</div><div class="back-main-english">Sunlight/the sun</div><div class="back-example-sentence-1-reading">しょくぶつにはにっこうがひつようだ。</div><div class="back-example-sentence-1-english">Plants need sunlight.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">日の出</div><div class="front-example-sentence-1">山の上で日の出を見た。</div>	<div class="back-main-reading">ひので</div><div class="back-main-english">Sunrise</div><div class="back-example-sentence-1-reading">やまのうえでひのでをみた。</div><div class="back-example-sentence-1-english">I watched the sunrise from the top of the mountain.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">日の入り</div><div class="front-example-sentence-1">日の入りの時間が早くなってきた。</div>	<div class="back-main-reading">ひのいり</div><div class="back-main-english">Sunset</div><div class="back-example-sentence-1-reading">ひのいりのじかんがはやくなってきた。</div><div class="back-example-sentence-1-english">Sunset is getting earlier.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">来日</div><div class="front-example-sentence-1">その歌手は来月来日する予定だ。</div>	<div class="back-main-reading">らいにち</div><div class="back-main-english">Come to Japan</div><div class="back-example-sentence-1-reading">そのかしゅはらいげつらいにちするよていだ。</div><div class="back-example-sentence-1-english">That singer plans to come to Japan next month.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">年間</div><div class="front-example-sentence-1">年間スケジュールによると、今月、中間テストがあります。</div>	<div class="back-main-reading">ねんかん</div><div class="back-main-english">Year/during the year</div><div class="back-example-sentence-1-reading">ねんかんスケジュールによると、こんげつ、ちゅうかんテストがあります。</div><div class="back-example-sentence-1-english">According to the annual schedule, there's a midterm exam this month.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">年月</div><div class="front-example-sentence-1">長い年月をかけて完成させた作品だ。</div>	<div class="back-main-reading">ねんげつ</div><div class="back-main-english">Years/a long time</div><div class="back-example-sentence-1-reading">ながいねんげつをかけてかんせいさせたさくひんだ。</div><div class="back-example-sentence-1-english">This is a work completed over many years.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">年中</div><div class="front-example-sentence-1">このプールは年中営業している。</div>	<div class="back-main-reading">ねんじゅう</div><div class="back-main-english">All year around</div><div class="back-example-sentence-1-reading">このプールはねんじゅうえいぎょうしている。</div><div class="back-example-sentence-1-english">This pool is open all year round.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">年度</div><div class="front-example-sentence-1">新しい年度が4月から始まる。</div>	<div class="back-main-reading">ねんど</div><div class="back-main-english">Fiscal/school year</div><div class="back-example-sentence-1-reading">あたらしいねんどが4がつからはじまる。</div><div class="back-example-sentence-1-english">The new fiscal year begins in April.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">少年／青少年</div><div class="front-example-sentence-1">少年サッカーチームに入っている。</div>	<div class="back-main-reading">しょうねん／せいしょうねん</div><div class="back-main-english">Youth/boys/teenagers</div><div class="back-example-sentence-1-reading">しょうねんサッカーチームにはいっている。</div><div class="back-example-sentence-1-english">He's on a boys' soccer team.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">青年</div><div class="front-example-sentence-1">彼は真面目な青年だ。</div>	<div class="back-main-reading">せいねん</div><div class="back-main-english">A young man</div><div class="back-example-sentence-1-reading">かれはまじめなせいねんだ。</div><div class="back-example-sentence-1-english">He is a serious young man.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">中年</div><div class="front-example-sentence-1">中年になって体力の衰えを感じる。</div>	<div class="back-main-reading">ちゅうねん</div><div class="back-main-english">Middle-aged</div><div class="back-example-sentence-1-reading">ちゅうねんになってたいりょくのおとろえをかんじる。</div><div class="back-example-sentence-1-english">Now that I'm middle-aged, I feel my strength declining.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">年代</div><div class="front-example-sentence-1">同じ年代の人と話し合うのは楽しいです。</div>	<div class="back-main-reading">ねんだい</div><div class="back-main-english">Generation/era</div><div class="back-example-sentence-1-reading">おなじねんだいのひととはなしあうのはたのしいです。</div><div class="back-example-sentence-1-english">It's fun to talk with people of the same generation.</div>	vocabulary::w5 vocabulary::w5d1 jlpt::n2
<div class="front-main">大工</div><div class="front-example-sentence-1">父は大工として働いている。</div>	<div class="back-main-reading">だいく</div><div class="back-main-english">A carpenter</div><div class="back-example-sentence-1-reading">ちちはだいくとしてはたらいている。</div><div class="back-example-sentence-1-english">My father works as a carpenter.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">重大</div><div class="front-example-sentence-1">これは重大な問題だ。</div>	<div class="back-main-reading">じゅうだい</div><div class="back-main-english">Important/serious</div><div class="back-example-sentence-1-reading">これはじゅうだいなもんだいだ。</div><div class="back-example-sentence-1-english">This is a serious problem.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">大小</div><div class="front-example-sentence-1">部屋の大小に関わらず掃除は大変だ。</div>	<div class="back-main-reading">だいしょう</div><div class="back-main-english">Large and small/size</div><div class="back-example-sentence-1-reading">へやのだいしょうにかかわらずそうじはたいへんだ。</div><div class="back-example-sentence-1-english">Regardless of room size, cleaning is hard work.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">大気</div><div class="front-example-sentence-1">大気の汚染が深刻な問題になっている。</div>	<div class="back-main-reading">たいき</div><div class="back-main-english">The atmosphere/air</div><div class="back-example-sentence-1-reading">たいきのおせんがしんこくなもんだいになっている。</div><div class="back-example-sentence-1-english">Air pollution has become a serious problem.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">大半</div><div class="front-example-sentence-1">クラスの大半が自転車で通学している。</div>	<div class="back-main-reading">たいはん</div><div class="back-main-english">Majority/mostly</div><div class="back-example-sentence-1-reading">クラスのたいはんがじてんしゃでつうがくしている。</div><div class="back-example-sentence-1-english">The majority of the class commutes to school by bicycle.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">大金</div><div class="front-example-sentence-1">宝くじで大金を手に入れた。</div>	<div class="back-main-reading">たいきん</div><div class="back-main-english">A lot of money</div><div class="back-example-sentence-1-reading">たからくじでたいきんをてにいれた。</div><div class="back-example-sentence-1-english">I won a large sum of money in the lottery.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">大木</div><div class="front-example-sentence-1">神社の境内に大木がある。</div>	<div class="back-main-reading">たいぼく</div><div class="back-main-english">A huge tree</div><div class="back-example-sentence-1-reading">じんじゃのけいだいにたいぼくがある。</div><div class="back-example-sentence-1-english">There's a huge tree in the shrine's grounds.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">中心</div><div class="front-example-sentence-1">東京は日本の経済の中心です。</div>	<div class="back-main-reading">ちゅうしん</div><div class="back-main-english">The center/core</div><div class="back-example-sentence-1-reading">とうきょうはにほんのけいざいのちゅうしんです。</div><div class="back-example-sentence-1-english">Tokyo is the center of Japan's economy.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">中世</div><div class="front-example-sentence-1">中世ヨーロッパの歴史に興味がある。</div>	<div class="back-main-reading">ちゅうせい</div><div class="back-main-english">Medieval times</div><div class="back-example-sentence-1-reading">ちゅうせいヨーロッパのれきしにきょうみがある。</div><div class="back-example-sentence-1-english">I'm interested in the history of medieval Europe.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">中古</div><div class="front-example-sentence-1">中古の車を安く買った。</div>	<div class="back-main-reading">ちゅうこ</div><div class="back-main-english">Used/second-hand</div><div class="back-example-sentence-1-reading">ちゅうこのくるまをやすくかった。</div><div class="back-example-sentence-1-english">I bought a used car cheaply.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">空中</div><div class="front-example-sentence-1">鳥が空中を飛んでいる。</div>	<div class="back-main-reading">くうちゅう</div><div class="back-main-english">In the air/mid-air</div><div class="back-example-sentence-1-reading">とりがくうちゅうをとんでいる。</div><div class="back-example-sentence-1-english">Birds are flying in the air.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">集中</div><div class="front-example-sentence-1">勉強に集中できない。</div>	<div class="back-main-reading">しゅうちゅう</div><div class="back-main-english">Concentrate/intensive</div><div class="back-example-sentence-1-reading">べんきょうにしゅうちゅうできない。</div><div class="back-example-sentence-1-english">I can't concentrate on studying.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">夜中</div><div class="front-example-sentence-1">昨日、友人と夜中まで電話で話をした。</div>	<div class="back-main-reading">よなか</div><div class="back-main-english">Midnight/middle of the night</div><div class="back-example-sentence-1-reading">きのう、ゆうじんとよなかまででんわではなしをした。</div><div class="back-example-sentence-1-english">Yesterday I talked with a friend on the phone until the middle of the night.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">世の中</div><div class="front-example-sentence-1">世の中には色々な人がいる。</div>	<div class="back-main-reading">よのなか</div><div class="back-main-english">The world/society</div><div class="back-example-sentence-1-reading">よのなかにはいろいろなひとがいる。</div><div class="back-example-sentence-1-english">There are all kinds of people in the world.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">手間</div><div class="front-example-sentence-1">この作品を作るのには、手間がかかった。</div>	<div class="back-main-reading">てま</div><div class="back-main-english">Cumbersome/time and effort</div><div class="back-example-sentence-1-reading">このさくひんをつくるのには、てまがかかった。</div><div class="back-example-sentence-1-english">It took a lot of time and effort to make this work.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">中間</div><div class="front-example-sentence-1">「これとこれの中間のサイズがありますか。」</div>	<div class="back-main-reading">ちゅうかん</div><div class="back-main-english">Mid-term/halfway</div><div class="back-example-sentence-1-reading">「これとこれのちゅうかんのサイズがありますか。」</div><div class="back-example-sentence-1-english">"Do you have a size in between this one and that one?"</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">世間</div><div class="front-example-sentence-1">会社に入って世間のきびしさを知る。</div>	<div class="back-main-reading">せけん</div><div class="back-main-english">The public/society</div><div class="back-example-sentence-1-reading">かいしゃにはいってせけんのきびしさをしる。</div><div class="back-example-sentence-1-english">After joining the company, I learned how harsh the world can be.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">人間</div><div class="front-example-sentence-1">人間はだれでも間違える。</div>	<div class="back-main-reading">にんげん</div><div class="back-main-english">Human/human relations</div><div class="back-example-sentence-1-reading">にんげんはだれでもまちがえる。</div><div class="back-example-sentence-1-english">Every human makes mistakes.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">昼間</div><div class="front-example-sentence-1">昼間は仕事で忙しい。</div>	<div class="back-main-reading">ひるま</div><div class="back-main-english">Daytime</div><div class="back-example-sentence-1-reading">ひるまはしごとでいそがしい。</div><div class="back-example-sentence-1-english">I'm busy with work during the daytime.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">夜間</div><div class="front-example-sentence-1">夜間に工事が行われている。</div>	<div class="back-main-reading">やかん</div><div class="back-main-english">Night/nighttime</div><div class="back-example-sentence-1-reading">やかんにこうじがおこなわれている。</div><div class="back-example-sentence-1-english">Construction is being carried out at night.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">週間</div><div class="front-example-sentence-1">週間天気予報を確認した。</div>	<div class="back-main-reading">しゅうかん</div><div class="back-main-english">Weekly</div><div class="back-example-sentence-1-reading">しゅうかんてんきよほうをかくにんした。</div><div class="back-example-sentence-1-english">I checked the weekly weather forecast.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">名作</div><div class="front-example-sentence-1">この映画は映画史に残る名作だ。</div>	<div class="back-main-reading">めいさく</div><div class="back-main-english">Masterpiece</div><div class="back-example-sentence-1-reading">このえいがはえいがしにのこるめいさくだ。</div><div class="back-example-sentence-1-english">This movie is a masterpiece that will remain in film history.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">作者</div><div class="front-example-sentence-1">この小説の作者は誰ですか。</div>	<div class="back-main-reading">さくしゃ</div><div class="back-main-english">Author/creator</div><div class="back-example-sentence-1-reading">このしょうせつのさくしゃはだれですか。</div><div class="back-example-sentence-1-english">Who is the author of this novel?</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">作品</div><div class="front-example-sentence-1">あまりうまくできなかったが、作品が仕上がった。</div>	<div class="back-main-reading">さくひん</div><div class="back-main-english">A piece of work</div><div class="back-example-sentence-1-reading">あまりうまくできなかったが、さくひんがしあがった。</div><div class="back-example-sentence-1-english">It didn't turn out that well, but I finished the piece.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">作業</div><div class="front-example-sentence-1">この作業が終わったら、次に進みましょう。</div>	<div class="back-main-reading">さぎょう</div><div class="back-main-english">Work/operation</div><div class="back-example-sentence-1-reading">このさぎょうがおわったら、つぎにすすみましょう。</div><div class="back-example-sentence-1-english">Once this work is done, let's move on.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">通行</div><div class="front-example-sentence-1">この道は工事中で通行できない。</div>	<div class="back-main-reading">つうこう</div><div class="back-main-english">Pass through/traffic</div><div class="back-example-sentence-1-reading">このみちはこうじちゅうでつうこうできない。</div><div class="back-example-sentence-1-english">This road is under construction and impassable.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">一方通行</div><div class="front-example-sentence-1">この道は一方通行だ。</div>	<div class="back-main-reading">いっぽうつうこう</div><div class="back-main-english">One way traffic</div><div class="back-example-sentence-1-reading">このみちはいっぽうつうこうだ。</div><div class="back-example-sentence-1-english">This street is one-way.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">通知</div><div class="front-example-sentence-1">合格の通知が届いた。</div>	<div class="back-main-reading">つうち</div><div class="back-main-english">Notice/inform</div><div class="back-example-sentence-1-reading">ごうかくのつうちがとどいた。</div><div class="back-example-sentence-1-english">The notice of passing arrived.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">文通</div><div class="front-example-sentence-1">海外の友人と文通している。</div>	<div class="back-main-reading">ぶんつう</div><div class="back-main-english">Correspond</div><div class="back-example-sentence-1-reading">かいがいのゆうじんとぶんつうしている。</div><div class="back-example-sentence-1-english">I correspond with a friend overseas.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">一通り</div><div class="front-example-sentence-1">資料に一通り目を通した。</div>	<div class="back-main-reading">ひととおり</div><div class="back-main-english">Generally/quickly review</div><div class="back-example-sentence-1-reading">しりょうにひととおりめをとおした。</div><div class="back-example-sentence-1-english">I quickly looked over the materials.</div>	vocabulary::w5 vocabulary::w5d2 jlpt::n2
<div class="front-main">生じる</div><div class="front-example-sentence-1">この計画には問題が生じる可能性がある。</div>	<div class="back-main-reading">しょうじる</div><div class="back-main-english">Arise/occur</div><div class="back-example-sentence-1-reading">このけいかくにはもんだいがしょうじるかのうせいがある。</div><div class="back-example-sentence-1-english">There's a possibility that problems will arise with this plan.</div>	vocabulary::w5 vocabulary::w5d3 jlpt::n2
<div class="front-main">生える</div><div class="front-example-sentence-1">あー、こんなところにもカビが生えちゃったよ。</div>	<div class="back-main-reading">はえる</div><div class="back-main-english">Grow/come up</div><div class="back-example-sentence-1-reading">あー、こんなところにもカビがはえちゃったよ。</div><div class="back-example-sentence-1-english">Ugh, mold has grown even in this spot.</div>	vocabulary::w5 vocabulary::w5d3 jlpt::n2
<div class="front-main">一生</div><div class="front-example-sentence-1">私はあなたを一生愛し続けます。</div>	<div class="back-main-reading">いっしょう</div><div class="back-main-english">A lifetime</div><div class="back-example-sentence-1-reading">わたしはあなたをいっしょうあいしつづけます。</div><div class="back-example-sentence-1-english">I will love you for my whole life.</div>	vocabulary::w5 vocabulary::w5d3 jlpt::n2
<div class="front-main">人生</div><div class="front-example-sentence-1">彼の人生は波乱に満ちていた。</div>	<div class="back-main-reading">じんせい</div><div class="back-main-english">One's life</div><div class="back-example-sentence-1-reading">かれのじんせいははらんにみちていた。</div><div class="back-example-sentence-1-english">His life was full of ups and downs.</div>	vocabulary::w5 vocabulary::w5d3 jlpt::n2
<div class="front-main">生産</div><div class="front-example-sentence-1">この工場は自動車を生産している。</div>	<div class="back-main-reading">せいさん</div><div class="back-main-english">Production</div><div class="back-example-sentence-1-reading">このこうじょうはじどうしゃをせいさんしている。</div><div class="back-example-sentence-1-english">This factory produces automobiles.</div>	vocabulary::w5 vocabulary::w5d3 jlpt::n2
<div class="front-main">生け花</div><div class="front-example-sentence-1">母は生け花を習っている。</div>	<div class="back-main-reading">いけばな</div><div class="back-main-english">Flower arrangement</div><div class="back-example-sentence-1-reading">はははいけばなをならっている。</div><div class="back-example-sentence-1-english">My mother is learning flower arrangement.</div>	vocabulary::w5 vocabulary::w5d3 jlpt::n2
