#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 2 (Sou Matome N2) — Vocabulary note type: Kanji, Vocabulary, Reading (Type 1 cards)
<div class="front-main">短編</div><div class="front-example-sentence-1">彼は短編小説を得意としている。</div>	<div class="back-main-reading">たんぺん</div><div class="back-main-english">Short work</div><div class="back-example-sentence-1-reading">かれはたんぺんしょうせつをとくいとしている。</div><div class="back-example-sentence-1-english">He specializes in short stories.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">長編</div><div class="front-example-sentence-1">この長編小説を読み終えるのに一週間かかった。</div>	<div class="back-main-reading">ちょうへん</div><div class="back-main-english">Long work</div><div class="back-example-sentence-1-reading">このちょうへんしょうせつをよみおえるのにいっしゅうかんかかった。</div><div class="back-example-sentence-1-english">It took a week to finish reading this long novel.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">編み物</div><div class="front-example-sentence-1">母は冬になるとよく編み物をする。</div>	<div class="back-main-reading">あみもの</div><div class="back-main-english">Knitting</div><div class="back-example-sentence-1-reading">はははふゆになるとよくあみものをする。</div><div class="back-example-sentence-1-english">My mother often knits when winter comes.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">機能</div><div class="front-example-sentence-1">このアプリには便利な機能がたくさんある。</div>	<div class="back-main-reading">きのう</div><div class="back-main-english">Function</div><div class="back-example-sentence-1-reading">このアプリにはべんりなきのうがたくさんある。</div><div class="back-example-sentence-1-english">This app has many convenient functions.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">能力</div><div class="front-example-sentence-1">彼女は語学の能力が非常に高い。</div>	<div class="back-main-reading">のうりょく</div><div class="back-main-english">Ability</div><div class="back-example-sentence-1-reading">かのじょはごがくののうりょくがひじょうにたかい。</div><div class="back-example-sentence-1-english">She has extremely high language ability.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">可能(な)</div><div class="front-example-sentence-1">天気が良ければ日帰り旅行も可能です。</div>	<div class="back-main-reading">かのうな</div><div class="back-main-english">Possible</div><div class="back-example-sentence-1-reading">てんきがよければひがえりりょこうもかのうです。</div><div class="back-example-sentence-1-english">If the weather is good, a day trip is also possible.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">修正</div><div class="front-example-sentence-1">レポートの誤りを修正してください。</div>	<div class="back-main-reading">しゅうせい</div><div class="back-main-english">Amendment/modification</div><div class="back-example-sentence-1-reading">レポートのあやまりをしゅうせいしてください。</div><div class="back-example-sentence-1-english">Please correct the errors in the report.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">修士</div><div class="front-example-sentence-1">彼女は修士の学位を取得した。</div>	<div class="back-main-reading">しゅうし</div><div class="back-main-english">Master</div><div class="back-example-sentence-1-reading">かのじょはしゅうしのがくいをしゅとくした。</div><div class="back-example-sentence-1-english">She obtained a master's degree.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">修理</div><div class="front-example-sentence-1">コピー機の調子が悪いので修理に来てください。</div>	<div class="back-main-reading">しゅうり</div><div class="back-main-english">Repairs/fixing</div><div class="back-example-sentence-1-reading">コピーきのちょうしがわるいのでしゅうりにきてください。</div><div class="back-example-sentence-1-english">The copier isn't working well, so please come and fix it.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">修了</div><div class="front-example-sentence-1">彼女は先月、大学院の課程を修了した。</div>	<div class="back-main-reading">しゅうりょう</div><div class="back-main-english">Completion of a course</div><div class="back-example-sentence-1-reading">かのじょはせんげつ、だいがくいんのかていをしゅうりょうした。</div><div class="back-example-sentence-1-english">She completed her graduate program last month.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">完了</div><div class="front-example-sentence-1">手続きはこれで完了です。</div>	<div class="back-main-reading">かんりょう</div><div class="back-main-english">Finishing/completion</div><div class="back-example-sentence-1-reading">てつづきはこれでかんりょうです。</div><div class="back-example-sentence-1-english">The procedure is now complete.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">完備</div><div class="front-example-sentence-1">この部屋はエアコン完備です。</div>	<div class="back-main-reading">かんび</div><div class="back-main-english">Being fully equipped</div><div class="back-example-sentence-1-reading">このへやはエアコンかんびです。</div><div class="back-example-sentence-1-english">This room comes fully equipped with air conditioning.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">完成</div><div class="front-example-sentence-1">新しいビルがようやく完成した。</div>	<div class="back-main-reading">かんせい</div><div class="back-main-english">Completion</div><div class="back-example-sentence-1-reading">あたらしいビルがようやくかんせいした。</div><div class="back-example-sentence-1-english">The new building was finally completed.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">終了</div><div class="front-example-sentence-1">本日の営業は午後八時に終了します。</div>	<div class="back-main-reading">しゅうりょう</div><div class="back-main-english">End/expiration</div><div class="back-example-sentence-1-reading">ほんじつのえいぎょうはごごはちじにしゅうりょうします。</div><div class="back-example-sentence-1-english">Today's business hours end at 8 PM.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">画像</div><div class="front-example-sentence-1">このウェブサイトの画像は自由に使用できます。</div>	<div class="back-main-reading">がぞう</div><div class="back-main-english">Picture/image</div><div class="back-example-sentence-1-reading">このウェブサイトのがぞうはじゆうにしようできます。</div><div class="back-example-sentence-1-english">The images on this website can be used freely.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">現像</div><div class="front-example-sentence-1">このフィルムを現像してください。</div>	<div class="back-main-reading">げんぞう</div><div class="back-main-english">Developing a photograph</div><div class="back-example-sentence-1-reading">このフィルムをげんぞうしてください。</div><div class="back-example-sentence-1-english">Please develop this film.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">映像</div><div class="front-example-sentence-1">このカメラは美しい映像を記録できる。</div>	<div class="back-main-reading">えいぞう</div><div class="back-main-english">Reflection/video</div><div class="back-example-sentence-1-reading">このカメラはうつくしいえいぞうをきろくできる。</div><div class="back-example-sentence-1-english">This camera can record beautiful video.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">書類</div><div class="front-example-sentence-1">ここにある書類を分類してファイルしてください。</div>	<div class="back-main-reading">しょるい</div><div class="back-main-english">Document</div><div class="back-example-sentence-1-reading">ここにあるしょるいをぶんるいしてファイルしてください。</div><div class="back-example-sentence-1-english">Please classify the documents here and file them.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">分類</div><div class="front-example-sentence-1">ここにある書類を分類してファイルしてください。</div>	<div class="back-main-reading">ぶんるい</div><div class="back-main-english">Classification</div><div class="back-example-sentence-1-reading">ここにあるしょるいをぶんるいしてファイルしてください。</div><div class="back-example-sentence-1-english">Please classify the documents here and file them.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">人類</div><div class="front-example-sentence-1">環境問題は人類全体の課題だ。</div>	<div class="back-main-reading">じんるい</div><div class="back-main-english">Human race</div><div class="back-example-sentence-1-reading">かんきょうもんだいはじんるいぜんたいのかだいだ。</div><div class="back-example-sentence-1-english">Environmental problems are an issue for all of humanity.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">書式</div><div class="front-example-sentence-1">履歴書は決められた書式で書いてください。</div>	<div class="back-main-reading">しょしき</div><div class="back-main-english">Prescribed form</div><div class="back-example-sentence-1-reading">りれきしょはきめられたしょしきでかいてください。</div><div class="back-example-sentence-1-english">Please write your resume in the prescribed format.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">日本式</div><div class="front-example-sentence-1">このホテルの部屋は日本式の造りになっている。</div>	<div class="back-main-reading">にほんしき</div><div class="back-main-english">Japanese style</div><div class="back-example-sentence-1-reading">このホテルのへやはにほんしきのつくりになっている。</div><div class="back-example-sentence-1-english">This hotel's rooms are built in Japanese style.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">入学式</div><div class="front-example-sentence-1">来月、息子の入学式が行われる。</div>	<div class="back-main-reading">にゅうがくしき</div><div class="back-main-english">Entrance ceremony</div><div class="back-example-sentence-1-reading">らいげつ、むすこのにゅうがくしきがおこなわれる。</div><div class="back-example-sentence-1-english">My son's entrance ceremony will be held next month.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">正式(な)</div><div class="front-example-sentence-1">まだ正式な発表はされていません。</div>	<div class="back-main-reading">せいしきな</div><div class="back-main-english">Formal/official</div><div class="back-example-sentence-1-reading">まだせいしきなはっぴょうはされていません。</div><div class="back-example-sentence-1-english">There has been no official announcement yet.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">中央</div><div class="front-example-sentence-1">タイトルは中央に、日付と名前は右に書きます。</div>	<div class="back-main-reading">ちゅうおう</div><div class="back-main-english">Center</div><div class="back-example-sentence-1-reading">タイトルはちゅうおうに、ひづけとなまえはみぎにかきます。</div><div class="back-example-sentence-1-english">Write the title in the center, and the date and name on the right.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">保存</div><div class="front-example-sentence-1">作成したファイルを保存する。</div>	<div class="back-main-reading">ほぞん</div><div class="back-main-english">Preservation</div><div class="back-example-sentence-1-reading">さくせいしたファイルをほぞんする。</div><div class="back-example-sentence-1-english">Save the file you created.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">生存</div><div class="front-example-sentence-1">遭難者は全員生存が確認された。</div>	<div class="back-main-reading">せいぞん</div><div class="back-main-english">Survival</div><div class="back-example-sentence-1-reading">そうなんしゃはぜんいんせいぞんがかくにんされた。</div><div class="back-example-sentence-1-english">The survival of all the missing persons was confirmed.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">ご存知</div><div class="front-example-sentence-1">このニュースはもうご存知でしょうか。</div>	<div class="back-main-reading">ごぞんじ</div><div class="back-main-english">Knowing/humble form</div><div class="back-example-sentence-1-reading">このニュースはもうごぞんじでしょうか。</div><div class="back-example-sentence-1-english">Are you already aware of this news?</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">存在</div><div class="front-example-sentence-1">宇宙には未知の存在があるかもしれない。</div>	<div class="back-main-reading">そんざい</div><div class="back-main-english">Existence</div><div class="back-example-sentence-1-reading">うちゅうにはみちのそんざいがあるかもしれない。</div><div class="back-example-sentence-1-english">There may be unknown beings in the universe.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">認め印</div><div class="front-example-sentence-1">ここに受け取りの認め印をお願いします。</div>	<div class="back-main-reading">みとめいん</div><div class="back-main-english">Private seal</div><div class="back-example-sentence-1-reading">ここにうけとりのみとめいんをおねがいします。</div><div class="back-example-sentence-1-english">Please put your personal seal here to acknowledge receipt.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">印</div><div class="front-example-sentence-1">間違えた箇所に印をつけてください。</div>	<div class="back-main-reading">しるし</div><div class="back-main-english">Mark/token</div><div class="back-example-sentence-1-reading">まちがえたかしょにしるしをつけてください。</div><div class="back-example-sentence-1-english">Please mark the parts you got wrong.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">目印</div><div class="front-example-sentence-1">あの赤い屋根の家が目印です。</div>	<div class="back-main-reading">めじるし</div><div class="back-main-english">Sign/landmark</div><div class="back-example-sentence-1-reading">あのあかいやねのいえがめじるしです。</div><div class="back-example-sentence-1-english">That house with the red roof is the landmark.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">印刷</div><div class="front-example-sentence-1">この資料を十部印刷してください。</div>	<div class="back-main-reading">いんさつ</div><div class="back-main-english">Printing</div><div class="back-example-sentence-1-reading">このしりょうをじゅうぶいんさつしてください。</div><div class="back-example-sentence-1-english">Please print ten copies of this document.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">拡大</div><div class="front-example-sentence-1">事業を海外にも拡大する計画がある。</div>	<div class="back-main-reading">かくだい</div><div class="back-main-english">Enlargement</div><div class="back-example-sentence-1-reading">じぎょうをかいがいにもかくだいするけいかくがある。</div><div class="back-example-sentence-1-english">There is a plan to expand the business overseas as well.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">縮小</div><div class="front-example-sentence-1">不況により事業の縮小を余儀なくされた。</div>	<div class="back-main-reading">しゅくしょう</div><div class="back-main-english">Reduction</div><div class="back-example-sentence-1-reading">ふきょうによりじぎょうのしゅくしょうをよぎなくされた。</div><div class="back-example-sentence-1-english">Due to the recession, the business was forced to downsize.</div>	kanji::w2 kanji::w2d6 jlpt::n2
<div class="front-main">若い</div><div class="front-example-sentence-1">彼は若いのに落ち着いた話し方をする。</div>	<div class="back-main-reading">わかい</div><div class="back-main-english">Young</div><div class="back-example-sentence-1-reading">かれはわかいのにおちついたはなしかたをする。</div><div class="back-example-sentence-1-english">Even though he is young, he speaks in a calm manner.</div>	kanji::w2 kanji::w2d7 jlpt::n2
<div class="front-main">反対</div><div class="front-example-sentence-1">彼女はその計画に反対している。</div>	<div class="back-main-reading">はんたい</div><div class="back-main-english">Opposition</div><div class="back-example-sentence-1-reading">かのじょはそのけいかくにはんたいしている。</div><div class="back-example-sentence-1-english">She is opposed to that plan.</div>	kanji::w2 kanji::w2d7 jlpt::n2
<div class="front-main">賛成</div><div class="front-example-sentence-1">彼の意見に賛成する人は少なかった。</div>	<div class="back-main-reading">さんせい</div><div class="back-main-english">Approval</div><div class="back-example-sentence-1-reading">かれのいけんにさんせいするひとはすくなかった。</div><div class="back-example-sentence-1-english">Few people agreed with his opinion.</div>	kanji::w2 kanji::w2d7 jlpt::n2
<div class="front-main">肯定</div><div class="front-example-sentence-1">彼はその質問に肯定的な返事をした。</div>	<div class="back-main-reading">こうてい</div><div class="back-main-english">Affirmation</div><div class="back-example-sentence-1-reading">かれはそのしつもんにこうていてきなへんじをした。</div><div class="back-example-sentence-1-english">He gave an affirmative answer to the question.</div>	kanji::w2 kanji::w2d7 jlpt::n2
<div class="front-main">否定</div><div class="front-example-sentence-1">彼はその噂を否定した。</div>	<div class="back-main-reading">ひてい</div><div class="back-main-english">Negation</div><div class="back-example-sentence-1-reading">かれはそのうわさをひていした。</div><div class="back-example-sentence-1-english">He denied the rumor.</div>	kanji::w2 kanji::w2d7 jlpt::n2
<div class="front-main">拾う</div><div class="front-example-sentence-1">道に落ちていた財布を拾って交番に届けた。</div>	<div class="back-main-reading">ひろう</div><div class="back-main-english">Pick up</div><div class="back-example-sentence-1-reading">みちにおちていたさいふをひろってこうばんにとどけた。</div><div class="back-example-sentence-1-english">I picked up a wallet that had fallen on the road and took it to the police box.</div>	kanji::w2 kanji::w2d7 jlpt::n2
<div class="front-main">鋭い</div><div class="front-example-sentence-1">彼女は鋭い観察力で問題点をすぐに見つけた。</div>	<div class="back-main-reading">するどい</div><div class="back-main-english">Sharp</div><div class="back-example-sentence-1-reading">かのじょはするどいかんさつりょくでもんだいてんをすぐにみつけた。</div><div class="back-example-sentence-1-english">With her sharp powers of observation, she immediately spotted the problem.</div>	kanji::w2 kanji::w2d7 jlpt::n2
<div class="front-main">鈍い</div><div class="front-example-sentence-1">このナイフは鈍いので、よく切れない。</div>	<div class="back-main-reading">にぶい</div><div class="back-main-english">Blunt</div><div class="back-example-sentence-1-reading">このナイフはにぶいので、よくきれない。</div><div class="back-example-sentence-1-english">This knife is blunt, so it doesn't cut well.</div>	kanji::w2 kanji::w2d7 jlpt::n2
<div class="front-main">浮く</div><div class="front-example-sentence-1">油は水に浮く性質がある。</div>	<div class="back-main-reading">うく</div><div class="back-main-english">Float</div><div class="back-example-sentence-1-reading">あぶらはみずにうくせいしつがある。</div><div class="back-example-sentence-1-english">Oil has the property of floating on water.</div>	kanji::w2 kanji::w2d7 jlpt::n2
<div class="front-main">沈む</div><div class="front-example-sentence-1">その船は嵐の中で沈んでしまった。</div>	<div class="back-main-reading">しずむ</div><div class="back-main-english">Sink</div><div class="back-example-sentence-1-reading">そのふねはあらしのなかでしずんでしまった。</div><div class="back-example-sentence-1-english">The ship sank in the storm.</div>	kanji::w2 kanji::w2d7 jlpt::n2
<div class="front-main">仕事を探す</div><div class="front-example-sentence-1">大学を卒業してから、新しい仕事を探しています。</div>	<div class="back-main-reading">しごとをさがす</div><div class="back-main-english">Look for a job</div><div class="back-example-sentence-1-reading">だいがくをそつぎょうしてから、あたらしいしごとをさがしています。</div><div class="back-example-sentence-1-english">Since graduating from university, I have been looking for a new job.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">面接</div><div class="front-example-sentence-1">来週、大手企業の面接を受けることになった。</div>	<div class="back-main-reading">めんせつ</div><div class="back-main-english">Interview</div><div class="back-example-sentence-1-reading">らいしゅう、おおてきぎょうのめんせつをうけることになった。</div><div class="back-example-sentence-1-english">I'm going to have an interview at a major company next week.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">募集</div><div class="front-example-sentence-1">このレストランでは、新しいアルバイトを募集している。</div>	<div class="back-main-reading">ぼしゅう</div><div class="back-main-english">Recruitment / advertising a position</div><div class="back-example-sentence-1-reading">このレストランでは、あたらしいアルバイトをぼしゅうしている。</div><div class="back-example-sentence-1-english">This restaurant is recruiting for a new part-time job.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">経験を問わない</div><div class="front-example-sentence-1">この仕事は経験を問わないので、初心者でも応募できる。</div>	<div class="back-main-reading">けいけんをとわない</div><div class="back-main-english">No experience required</div><div class="back-example-sentence-1-reading">このしごとはけいけんをとわないので、しょしんしゃでもおうぼできる。</div><div class="back-example-sentence-1-english">Since this job doesn't require experience, even beginners can apply.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">年齢制限がある</div><div class="front-example-sentence-1">この求人には年齢制限があるので、応募できない人もいる。</div>	<div class="back-main-reading">ねんれいせいげんがある</div><div class="back-main-english">Has an age limit</div><div class="back-example-sentence-1-reading">このきゅうじんにはねんれいせいげんがあるので、おうぼできないひともいる。</div><div class="back-example-sentence-1-english">Since this job posting has an age limit, some people cannot apply.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">就職する</div><div class="front-example-sentence-1">弟は来年、地元の会社に就職する予定だ。</div>	<div class="back-main-reading">しゅうしょくする</div><div class="back-main-english">Get a job</div><div class="back-example-sentence-1-reading">おとうとはらいねん、じもとのかいしゃにしゅうしょくするよていだ。</div><div class="back-example-sentence-1-english">My younger brother plans to get a job at a local company next year.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">就職活動</div><div class="front-example-sentence-1">大学四年生になると、就職活動が忙しくなる。</div>	<div class="back-main-reading">しゅうしょくかつどう</div><div class="back-main-english">Job hunting</div><div class="back-example-sentence-1-reading">だいがくよねんせいになると、しゅうしょくかつどうがいそがしくなる。</div><div class="back-example-sentence-1-english">Once you become a fourth-year university student, job hunting gets busy.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">求人情報</div><div class="front-example-sentence-1">インターネットで求人情報を調べてみた。</div>	<div class="back-main-reading">きゅうじんじょうほう</div><div class="back-main-english">Job information</div><div class="back-example-sentence-1-reading">インターネットできゅうじんじょうほうをしらべてみた。</div><div class="back-example-sentence-1-english">I looked up job information on the internet.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">履歴書を書く</div><div class="front-example-sentence-1">応募する前に、丁寧に履歴書を書いた。</div>	<div class="back-main-reading">りれきしょをかく</div><div class="back-main-english">Prepare a resume</div><div class="back-example-sentence-1-reading">おうぼするまえに、ていねいにりれきしょをかいた。</div><div class="back-example-sentence-1-english">Before applying, I carefully wrote my resume.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">雇う</div><div class="front-example-sentence-1">この店では、毎年夏に学生を雇っている。</div>	<div class="back-main-reading">やとう</div><div class="back-main-english">Employ</div><div class="back-example-sentence-1-reading">このみせでは、まいとしなつにがくせいをやとっている。</div><div class="back-example-sentence-1-english">This shop hires students every summer.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">採用する</div><div class="front-example-sentence-1">面接の結果、彼女を採用することに決めた。</div>	<div class="back-main-reading">さいようする</div><div class="back-main-english">Hire / employ</div><div class="back-example-sentence-1-reading">めんせつのけっか、かのじょをさいようすることにきめた。</div><div class="back-example-sentence-1-english">As a result of the interview, we decided to hire her.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">人手が不足している</div><div class="front-example-sentence-1">この業界はどこも人手が不足している。</div>	<div class="back-main-reading">ひとでがふそくしている</div><div class="back-main-english">Lack of manpower</div><div class="back-example-sentence-1-reading">このぎょうかいはどこもひとでがふそくしている。</div><div class="back-example-sentence-1-english">This industry is short-staffed everywhere.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">正社員を募集する</div><div class="front-example-sentence-1">この会社は現在、正社員を募集している。</div>	<div class="back-main-reading">せいしゃいんをぼしゅうする</div><div class="back-main-english">Advertise a permanent position</div><div class="back-example-sentence-1-reading">このかいしゃはげんざい、せいしゃいんをぼしゅうしている。</div><div class="back-example-sentence-1-english">This company is currently recruiting for full-time employees.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">派遣社員に登録する</div><div class="front-example-sentence-1">彼女は派遣社員に登録して、いろいろな会社で働いている。</div>	<div class="back-main-reading">はけんしゃいんにとうろくする</div><div class="back-main-english">Register as a temporary/dispatch employee</div><div class="back-example-sentence-1-reading">かのじょははけんしゃいんにとうろくして、いろいろなかいしゃではたらいている。</div><div class="back-example-sentence-1-english">She registered as a dispatch employee and works at various companies.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">会社に問い合わせる</div><div class="front-example-sentence-1">応募方法がわからなかったので、会社に問い合わせた。</div>	<div class="back-main-reading">かいしゃにといあわせる</div><div class="back-main-english">Ask the company about…</div><div class="back-example-sentence-1-reading">おうぼほうほうがわからなかったので、かいしゃにといあわせた。</div><div class="back-example-sentence-1-english">Since I didn't know how to apply, I contacted the company.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">気軽にたずねる</div><div class="front-example-sentence-1">何か疑問があれば、気軽にたずねてください。</div>	<div class="back-main-reading">きがるにたずねる</div><div class="back-main-english">Feel free to ask questions</div><div class="back-example-sentence-1-reading">なにかぎもんがあれば、きがるにたずねてください。</div><div class="back-example-sentence-1-english">If you have any questions, please feel free to ask.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">面接で緊張する</div><div class="front-example-sentence-1">初めての面接で緊張してしまい、うまく話せなかった。</div>	<div class="back-main-reading">めんせつできんちょうする</div><div class="back-main-english">Get nervous at an interview</div><div class="back-example-sentence-1-reading">はじめてのめんせつできんちょうしてしまい、うまくはなせなかった。</div><div class="back-example-sentence-1-english">I got nervous at my first interview and couldn't speak well.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">面接にふさわしい服装</div><div class="front-example-sentence-1">面接にふさわしい服装で行くよう心がけている。</div>	<div class="back-main-reading">めんせつにふさわしいふくそう</div><div class="back-main-english">Proper outfit for an interview</div><div class="back-example-sentence-1-reading">めんせつにふさわしいふくそうでいくようこころがけている。</div><div class="back-example-sentence-1-english">I make an effort to wear clothes appropriate for an interview.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">8時間勤務</div><div class="front-example-sentence-1">この会社は8時間勤務が基本だ。</div>	<div class="back-main-reading">8じかんきんむ</div><div class="back-main-english">8-hour workday</div><div class="back-example-sentence-1-reading">このかいしゃは8じかんきんむがきほんだ。</div><div class="back-example-sentence-1-english">An 8-hour workday is standard at this company.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">時給で働く</div><div class="front-example-sentence-1">学生のうちは、時給で働くことが多い。</div>	<div class="back-main-reading">じきゅうではたらく</div><div class="back-main-english">Work for an hourly wage</div><div class="back-example-sentence-1-reading">がくせいのうちは、じきゅうではたらくことがおおい。</div><div class="back-example-sentence-1-english">While you're a student, you often work for an hourly wage.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">交通費が支給される</div><div class="front-example-sentence-1">この会社では、交通費が全額支給される。</div>	<div class="back-main-reading">こうつうひがしきゅうされる</div><div class="back-main-english">Transportation costs reimbursed</div><div class="back-example-sentence-1-reading">このかいしゃでは、こうつうひがぜんがくしきゅうされる。</div><div class="back-example-sentence-1-english">At this company, transportation costs are fully reimbursed.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">お金をかせぐ</div><div class="front-example-sentence-1">留学のために、アルバイトでお金をかせいでいる。</div>	<div class="back-main-reading">おかねをかせぐ</div><div class="back-main-english">Earn money</div><div class="back-example-sentence-1-reading">りゅうがくのために、アルバイトでおかねをかせいでいる。</div><div class="back-example-sentence-1-english">I'm earning money through part-time work for studying abroad.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">お金をもうける</div><div class="front-example-sentence-1">彼は株の取引でお金をもうけた。</div>	<div class="back-main-reading">おかねをもうける</div><div class="back-main-english">Make a lot of money</div><div class="back-example-sentence-1-reading">かれはかぶのとりひきでおかねをもうけた。</div><div class="back-example-sentence-1-english">He made money through stock trading.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">店がもうかる</div><div class="front-example-sentence-1">新しいメニューのおかげで、店がもうかるようになった。</div>	<div class="back-main-reading">みせがもうかる</div><div class="back-main-english">The store makes a profit</div><div class="back-example-sentence-1-reading">あたらしいメニューのおかげで、みせがもうかるようになった。</div><div class="back-example-sentence-1-english">Thanks to the new menu, the store started making a profit.</div>	vocabulary::w2 vocabulary::w2d1 jlpt::n2
<div class="front-main">上司</div><div class="front-example-sentence-1">上司の指示に従って資料を作成した。</div>	<div class="back-main-reading">じょうし</div><div class="back-main-english">boss</div><div class="back-example-sentence-1-reading">じょうしのしじにしたがってしりょうをさくせいした。</div><div class="back-example-sentence-1-english">I prepared the documents according to my boss's instructions.</div>	vocabulary::w2 vocabulary::w2d2 jlpt::n2
<div class="front-main">部下</div><div class="front-example-sentence-1">彼は部下の意見をよく聞く上司だ。</div>	<div class="back-main-reading">ぶか</div><div class="back-main-english">subordinate</div><div class="back-example-sentence-1-reading">かれはぶかのいけんをよくきくじょうしだ。</div><div class="back-example-sentence-1-english">He is a boss who listens well to his subordinates' opinions.</div>	vocabulary::w2 vocabulary::w2d2 jlpt::n2
<div class="front-main">部長</div><div class="front-example-sentence-1">部長が新しいプロジェクトの責任者になった。</div>	<div class="back-main-reading">ぶちょう</div><div class="back-main-english">manager</div><div class="back-example-sentence-1-reading">ぶちょうがあたらしいプロジェクトのせきにんしゃになった。</div><div class="back-example-sentence-1-english">The department manager became the person in charge of the new project.</div>	vocabulary::w2 vocabulary::w2d2 jlpt::n2
<div class="front-main">課長</div><div class="front-example-sentence-1">課長は毎朝会議の前に部下に指示を出す。</div>	<div class="back-main-reading">かちょう</div><div class="back-main-english">chief</div><div class="back-example-sentence-1-reading">かちょうはまいあさかいぎのまえにぶかにしじをだす。</div><div class="back-example-sentence-1-english">The section chief gives instructions to his subordinates every morning before the meeting.</div>	vocabulary::w2 vocabulary::w2d2 jlpt::n2
<div class="front-main">先輩</div><div class="front-example-sentence-1">分からないことがあれば先輩に聞くようにしている。</div>	<div class="back-main-reading">せんぱい</div><div class="back-main-english">senior (at work)</div><div class="back-example-sentence-1-reading">わからないことがあればせんぱいにきくようにしている。</div><div class="back-example-sentence-1-english">I make a point of asking a senior colleague when there's something I don't understand.</div>	vocabulary::w2 vocabulary::w2d2 jlpt::n2
