#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 7 (Sou Matome N2) — Japanese vocabulary: Kanji-only split deck, grouped by day
<div class="front-main">損傷</div><div class="front-example-sentence-1">台風で建物が損傷した。</div>	<div class="back-main-reading">そんしょう</div><div class="back-main-english">Damage/injury</div><div class="back-example-sentence-1-reading">たいふうでたてものがそんしょうした。</div><div class="back-example-sentence-1-english">The building was damaged by the typhoon.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">損害</div><div class="front-example-sentence-1">事故の損害を保険で補った。</div>	<div class="back-main-reading">そんがい</div><div class="back-main-english">Damage/loss</div><div class="back-example-sentence-1-reading">じこのそんがいをほけんでおぎなった。</div><div class="back-example-sentence-1-english">The accident damage was covered by insurance.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">損得</div><div class="front-example-sentence-1">損得を考えずに手伝った。</div>	<div class="back-main-reading">そんとく</div><div class="back-main-english">Loss and gain</div><div class="back-example-sentence-1-reading">そんとくをかんがえずにてつだった。</div><div class="back-example-sentence-1-english">I helped without thinking about gain or loss.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">気候</div><div class="front-example-sentence-1">この地域は温暖な気候だ。</div>	<div class="back-main-reading">きこう</div><div class="back-main-english">Climate</div><div class="back-example-sentence-1-reading">このちいきはおんだんなきこうだ。</div><div class="back-example-sentence-1-english">This region has a mild climate.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">天候</div><div class="front-example-sentence-1">天候が悪くて登山を中止した。</div>	<div class="back-main-reading">てんこう</div><div class="back-main-english">Weather</div><div class="back-example-sentence-1-reading">てんこうがわるくてとざんをちゅうしした。</div><div class="back-example-sentence-1-english">We cancelled the climb due to bad weather.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">風船</div><div class="front-example-sentence-1">子どもに風船をあげた。</div>	<div class="back-main-reading">ふうせん</div><div class="back-main-english">Balloon</div><div class="back-example-sentence-1-reading">こどもにふうせんをあげた。</div><div class="back-example-sentence-1-english">I gave a balloon to the child.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">造船</div><div class="front-example-sentence-1">この町は造船業で栄えた。</div>	<div class="back-main-reading">ぞうせん</div><div class="back-main-english">Shipbuilding</div><div class="back-example-sentence-1-reading">このまちはぞうせんぎょうでさかえた。</div><div class="back-example-sentence-1-english">This town flourished through shipbuilding.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">船</div><div class="front-example-sentence-1">船で島に渡った。</div>	<div class="back-main-reading">ふね</div><div class="back-main-english">Boat/ship</div><div class="back-example-sentence-1-reading">ふねでしまにわたった。</div><div class="back-example-sentence-1-english">I crossed to the island by boat.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">船便</div><div class="front-example-sentence-1">荷物を船便で送った。</div>	<div class="back-main-reading">ふなびん</div><div class="back-main-english">Surface/sea mail</div><div class="back-example-sentence-1-reading">にもつをふなびんでおくった。</div><div class="back-example-sentence-1-english">I sent the package by sea mail.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">丸</div><div class="front-example-sentence-1">正解には丸をつける。</div>	<div class="back-main-reading">まる</div><div class="back-main-english">Circle</div><div class="back-example-sentence-1-reading">せいかいにはまるをつける。</div><div class="back-example-sentence-1-english">Mark correct answers with a circle.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">丸い</div><div class="front-example-sentence-1">丸いテーブルを買った。</div>	<div class="back-main-reading">まるい</div><div class="back-main-english">Round</div><div class="back-example-sentence-1-reading">まるいテーブルをかった。</div><div class="back-example-sentence-1-english">I bought a round table.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">混雑</div><div class="front-example-sentence-1">電車が混雑している。</div>	<div class="back-main-reading">こんざつ</div><div class="back-main-english">Confusion/congestion</div><div class="back-example-sentence-1-reading">でんしゃがこんざつしている。</div><div class="back-example-sentence-1-english">The train is crowded.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">混じる</div><div class="front-example-sentence-1">雨に雪が混じっている。</div>	<div class="back-main-reading">まじる</div><div class="back-main-english">Be mixed</div><div class="back-example-sentence-1-reading">あめにゆきがまじっている。</div><div class="back-example-sentence-1-english">Snow is mixed in with the rain.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">予想</div><div class="front-example-sentence-1">試合の結果を予想した。</div>	<div class="back-main-reading">よそう</div><div class="back-main-english">Anticipation/forecast</div><div class="back-example-sentence-1-reading">しあいのけっかをよそうした。</div><div class="back-example-sentence-1-english">I predicted the result of the match.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">想像</div><div class="front-example-sentence-1">将来の自分を想像する。</div>	<div class="back-main-reading">そうぞう</div><div class="back-main-english">Imagination/guess</div><div class="back-example-sentence-1-reading">しょうらいのじぶんをそうぞうする。</div><div class="back-example-sentence-1-english">I imagine my future self.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">感想</div><div class="front-example-sentence-1">映画の感想を話した。</div>	<div class="back-main-reading">かんそう</div><div class="back-main-english">Impressions/thoughts</div><div class="back-example-sentence-1-reading">えいがのかんそうをはなした。</div><div class="back-example-sentence-1-english">I talked about my impressions of the movie.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">理想</div><div class="front-example-sentence-1">理想の仕事を見つけた。</div>	<div class="back-main-reading">りそう</div><div class="back-main-english">Ideal</div><div class="back-example-sentence-1-reading">りそうのしごとをみつけた。</div><div class="back-example-sentence-1-english">I found my ideal job.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">事故</div><div class="front-example-sentence-1">交通事故が起きた。</div>	<div class="back-main-reading">じこ</div><div class="back-main-english">Accident</div><div class="back-example-sentence-1-reading">こうつうじこがおきた。</div><div class="back-example-sentence-1-english">A traffic accident occurred.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">故障</div><div class="front-example-sentence-1">洗濯機が故障した。</div>	<div class="back-main-reading">こしょう</div><div class="back-main-english">Breakdown/failure</div><div class="back-example-sentence-1-reading">せんたくきがこしょうした。</div><div class="back-example-sentence-1-english">The washing machine broke down.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">故郷</div><div class="front-example-sentence-1">久しぶりに故郷に帰った。</div>	<div class="back-main-reading">こきょう</div><div class="back-main-english">Hometown/birthplace</div><div class="back-example-sentence-1-reading">ひさしぶりにこきょうにかえった。</div><div class="back-example-sentence-1-english">I returned to my hometown after a long time.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">混乱</div><div class="front-example-sentence-1">事故でダイヤが混乱した。</div>	<div class="back-main-reading">こんらん</div><div class="back-main-english">Disorder/confusion</div><div class="back-example-sentence-1-reading">じこでダイヤがこんらんした。</div><div class="back-example-sentence-1-english">The train schedule was thrown into confusion by the accident.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">乱暴</div><div class="front-example-sentence-1">彼は乱暴な運転をする。</div>	<div class="back-main-reading">らんぼうな</div><div class="back-main-english">Rude/violent</div><div class="back-example-sentence-1-reading">かれはらんぼうなうんてんをする。</div><div class="back-example-sentence-1-english">He drives roughly.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">乱れる</div><div class="front-example-sentence-1">強風で髪が乱れた。</div>	<div class="back-main-reading">みだれる</div><div class="back-main-english">Fall into disorder</div><div class="back-example-sentence-1-reading">きょうふうでかみがみだれた。</div><div class="back-example-sentence-1-english">My hair was disheveled by the strong wind.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">運河</div><div class="front-example-sentence-1">運河を船が通っている。</div>	<div class="back-main-reading">うんが</div><div class="back-main-english">Canal/waterway</div><div class="back-example-sentence-1-reading">うんがをふねがとおっている。</div><div class="back-example-sentence-1-english">A boat is passing through the canal.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">河川</div><div class="front-example-sentence-1">大雨で河川が増水した。</div>	<div class="back-main-reading">かせん</div><div class="back-main-english">Rivers</div><div class="back-example-sentence-1-reading">おおあめでかせんがぞうすいした。</div><div class="back-example-sentence-1-english">Rivers swelled due to heavy rain.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">河</div><div class="front-example-sentence-1">河のほとりを歩いた。</div>	<div class="back-main-reading">かわ</div><div class="back-main-english">River/stream</div><div class="back-example-sentence-1-reading">かわのほとりをあるいた。</div><div class="back-example-sentence-1-english">I walked along the riverbank.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">輸出</div><div class="front-example-sentence-1">この製品は海外に輸出されている。</div>	<div class="back-main-reading">ゆしゅつ</div><div class="back-main-english">Exportation</div><div class="back-example-sentence-1-reading">このせいひんはかいがいにゆしゅつされている。</div><div class="back-example-sentence-1-english">This product is exported overseas.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">輸入</div><div class="front-example-sentence-1">輸入品の価格が上がった。</div>	<div class="back-main-reading">ゆにゅう</div><div class="back-main-english">Importation</div><div class="back-example-sentence-1-reading">ゆにゅうひんのかかくがあがった。</div><div class="back-example-sentence-1-english">The price of imported goods has risen.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">輸血</div><div class="front-example-sentence-1">手術で輸血が必要になった。</div>	<div class="back-main-reading">ゆけつ</div><div class="back-main-english">Blood transfusion</div><div class="back-example-sentence-1-reading">しゅじゅつでゆけつがひつようになった。</div><div class="back-example-sentence-1-english">A blood transfusion was needed during the surgery.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">輸送</div><div class="front-example-sentence-1">トラックで荷物を輸送する。</div>	<div class="back-main-reading">ゆそう</div><div class="back-main-english">Transportation</div><div class="back-example-sentence-1-reading">トラックでにもつをゆそうする。</div><div class="back-example-sentence-1-english">I transport goods by truck.</div>	kanji::w7 kanji::w7d5 jlpt::n2
<div class="front-main">率</div><div class="front-example-sentence-1">合格の率は低い。</div>	<div class="back-main-reading">りつ</div><div class="back-main-english">Rate/ratio</div><div class="back-example-sentence-1-reading">ごうかくのりつはひくい。</div><div class="back-example-sentence-1-english">The pass rate is low.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">確率</div><div class="front-example-sentence-1">雨が降る確率は50%だ。</div>	<div class="back-main-reading">かくりつ</div><div class="back-main-english">Probability</div><div class="back-example-sentence-1-reading">あめがふるかくりつは50パーセントだ。</div><div class="back-example-sentence-1-english">There's a 50% chance of rain.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">利率</div><div class="front-example-sentence-1">この銀行の利率は低い。</div>	<div class="back-main-reading">りりつ</div><div class="back-main-english">Interest rate</div><div class="back-example-sentence-1-reading">このぎんこうのりりつはひくい。</div><div class="back-example-sentence-1-english">This bank's interest rate is low.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">率直</div><div class="front-example-sentence-1">率直な意見を聞かせてほしい。</div>	<div class="back-main-reading">そっちょく</div><div class="back-main-english">Frankness/candor</div><div class="back-example-sentence-1-reading">そっちょくないけんをきかせてほしい。</div><div class="back-example-sentence-1-english">I want to hear your frank opinion.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">能率</div><div class="front-example-sentence-1">休憩を取ると能率が上がる。</div>	<div class="back-main-reading">のうりつ</div><div class="back-main-english">Efficiency</div><div class="back-example-sentence-1-reading">きゅうけいをとるとのうりつがあがる。</div><div class="back-example-sentence-1-english">Taking breaks improves efficiency.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">宇宙</div><div class="front-example-sentence-1">宇宙旅行が夢ではなくなった。</div>	<div class="back-main-reading">うちゅう</div><div class="back-main-english">Universe/outer space</div><div class="back-example-sentence-1-reading">うちゅうりょこうがゆめではなくなった。</div><div class="back-example-sentence-1-english">Space travel is no longer just a dream.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">一戸建て</div><div class="front-example-sentence-1">郊外に一戸建てを買った。</div>	<div class="back-main-reading">いっこだて</div><div class="back-main-english">Detached house</div><div class="back-example-sentence-1-reading">こうがいにいっこだてをかった。</div><div class="back-example-sentence-1-english">I bought a detached house in the suburbs.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">戸</div><div class="front-example-sentence-1">戸を開けて風を入れた。</div>	<div class="back-main-reading">と</div><div class="back-main-english">Door</div><div class="back-example-sentence-1-reading">とをあけてかぜをいれた。</div><div class="back-example-sentence-1-english">I opened the door to let in the breeze.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">雨戸</div><div class="front-example-sentence-1">台風に備えて雨戸を閉めた。</div>	<div class="back-main-reading">あまど</div><div class="back-main-english">Sliding storm door</div><div class="back-example-sentence-1-reading">たいふうにそなえてあまどをしめた。</div><div class="back-example-sentence-1-english">I closed the storm shutters in preparation for the typhoon.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">晴天</div><div class="front-example-sentence-1">晴天に恵まれた運動会だった。</div>	<div class="back-main-reading">せいてん</div><div class="back-main-english">Fine weather</div><div class="back-example-sentence-1-reading">せいてんにめぐまれたうんどうかいだった。</div><div class="back-example-sentence-1-english">It was a sports day blessed with clear weather.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">快晴</div><div class="front-example-sentence-1">今日は快晴だ。</div>	<div class="back-main-reading">かいせい</div><div class="back-main-english">Good weather</div><div class="back-example-sentence-1-reading">きょうはかいせいだ。</div><div class="back-example-sentence-1-english">Today is perfectly clear.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">晴れる</div><div class="front-example-sentence-1">明日は晴れるらしい。</div>	<div class="back-main-reading">はれる</div><div class="back-main-english">Be sunny</div><div class="back-example-sentence-1-reading">あしたははれるらしい。</div><div class="back-example-sentence-1-english">It seems it will be sunny tomorrow.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">素晴らしい</div><div class="front-example-sentence-1">素晴らしい景色だった。</div>	<div class="back-main-reading">すばらしい</div><div class="back-main-english">Wonderful/magnificent</div><div class="back-example-sentence-1-reading">すばらしいけしきだった。</div><div class="back-example-sentence-1-english">It was a wonderful view.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">曇り</div><div class="front-example-sentence-1">今日は曇りだ。</div>	<div class="back-main-reading">くもり</div><div class="back-main-english">Cloudy weather</div><div class="back-example-sentence-1-reading">きょうはくもりだ。</div><div class="back-example-sentence-1-english">Today is cloudy.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">曇る</div><div class="front-example-sentence-1">眼鏡が曇って見えにくい。</div>	<div class="back-main-reading">くもる</div><div class="back-main-english">Become cloudy</div><div class="back-example-sentence-1-reading">めがねがくもってみえにくい。</div><div class="back-example-sentence-1-english">My glasses fogged up and it's hard to see.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">積雪</div><div class="front-example-sentence-1">積雪で道路が通れなくなった。</div>	<div class="back-main-reading">せきせつ</div><div class="back-main-english">Snow accumulation</div><div class="back-example-sentence-1-reading">せきせつでどうろがとおれなくなった。</div><div class="back-example-sentence-1-english">The road became impassable due to snow accumulation.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">吹雪</div><div class="front-example-sentence-1">今夜は吹雪になりそうだ。</div>	<div class="back-main-reading">ふぶき</div><div class="back-main-english">Snowstorm</div><div class="back-example-sentence-1-reading">こんやはふぶきになりそうだ。</div><div class="back-example-sentence-1-english">It looks like it will be a snowstorm tonight.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">雪</div><div class="front-example-sentence-1">昨夜、雪が降った。</div>	<div class="back-main-reading">ゆき</div><div class="back-main-english">Snow</div><div class="back-example-sentence-1-reading">さくや、ゆきがふった。</div><div class="back-example-sentence-1-english">It snowed last night.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">大雪</div><div class="front-example-sentence-1">大雪で電車が止まった。</div>	<div class="back-main-reading">おおゆき</div><div class="back-main-english">Heavy snow</div><div class="back-example-sentence-1-reading">おおゆきででんしゃがとまった。</div><div class="back-example-sentence-1-english">The trains stopped due to heavy snow.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">知恵</div><div class="front-example-sentence-1">昔の人は知恵を使って生活した。</div>	<div class="back-main-reading">ちえ</div><div class="back-main-english">Wisdom</div><div class="back-example-sentence-1-reading">むかしのひとはちえをつかってせいかつした。</div><div class="back-example-sentence-1-english">People in the past used their wisdom to live.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">恩恵</div><div class="front-example-sentence-1">自然の恩恵を受けて暮らす。</div>	<div class="back-main-reading">おんけい</div><div class="back-main-english">Benefits</div><div class="back-example-sentence-1-reading">しぜんのおんけいをうけてくらす。</div><div class="back-example-sentence-1-english">We live receiving the blessings of nature.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">恵まれる</div><div class="front-example-sentence-1">今日は良い天気に恵まれた。</div>	<div class="back-main-reading">めぐまれる</div><div class="back-main-english">Be blessed with</div><div class="back-example-sentence-1-reading">きょうはよいてんきにめぐまれた。</div><div class="back-example-sentence-1-english">We were blessed with good weather today.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">太陽</div><div class="front-example-sentence-1">太陽が昇ってきた。</div>	<div class="back-main-reading">たいよう</div><div class="back-main-english">Sun</div><div class="back-example-sentence-1-reading">たいようがのぼってきた。</div><div class="back-example-sentence-1-english">The sun has risen.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">陽気</div><div class="front-example-sentence-1">春らしい陽気になった。</div>	<div class="back-main-reading">ようき</div><div class="back-main-english">Weather/cheerfulness</div><div class="back-example-sentence-1-reading">はるらしいようきになった。</div><div class="back-example-sentence-1-english">It became spring-like weather.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">雲</div><div class="front-example-sentence-1">空に白い雲が浮かんでいる。</div>	<div class="back-main-reading">くも</div><div class="back-main-english">Clouds</div><div class="back-example-sentence-1-reading">そらにしろいくもがうかんでいる。</div><div class="back-example-sentence-1-english">White clouds float in the sky.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">雨雲</div><div class="front-example-sentence-1">雨雲が近づいている。</div>	<div class="back-main-reading">あまぐも</div><div class="back-main-english">Rain clouds</div><div class="back-example-sentence-1-reading">あまぐもがちかづいている。</div><div class="back-example-sentence-1-english">Rain clouds are approaching.</div>	kanji::w7 kanji::w7d6 jlpt::n2
<div class="front-main">漁船</div><div class="front-example-sentence-1">漁船が港に戻ってきた。</div>	<div class="back-main-reading">ぎょせん</div><div class="back-main-english">A fishing boat</div><div class="back-example-sentence-1-reading">ぎょせんがみなとにもどってきた。</div><div class="back-example-sentence-1-english">The fishing boat returned to the harbor.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">漁師</div><div class="front-example-sentence-1">祖父は漁師だった。</div>	<div class="back-main-reading">りょうし</div><div class="back-main-english">A fisherman</div><div class="back-example-sentence-1-reading">そふはりょうしだった。</div><div class="back-example-sentence-1-english">My grandfather was a fisherman.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">海底</div><div class="front-example-sentence-1">海底に沈んだ船を調査する。</div>	<div class="back-main-reading">かいてい</div><div class="back-main-english">The sea bottom</div><div class="back-example-sentence-1-reading">かいていにしずんだふねをちょうさする。</div><div class="back-example-sentence-1-english">We investigate the ship that sank to the seabed.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">鉱山</div><div class="front-example-sentence-1">この町には昔、鉱山があった。</div>	<div class="back-main-reading">こうざん</div><div class="back-main-english">A mine</div><div class="back-example-sentence-1-reading">このまちにはむかし、こうざんがあった。</div><div class="back-example-sentence-1-english">There used to be a mine in this town.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">炭鉱</div><div class="front-example-sentence-1">祖父は炭鉱で働いていた。</div>	<div class="back-main-reading">たんこう</div><div class="back-main-english">A coal mine/coal pit</div><div class="back-example-sentence-1-reading">そふはたんこうではたらいていた。</div><div class="back-example-sentence-1-english">My grandfather worked at a coal mine.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">彼岸</div><div class="front-example-sentence-1">お彼岸にお墓参りをした。</div>	<div class="back-main-reading">ひがん</div><div class="back-main-english">The week of the equinox</div><div class="back-example-sentence-1-reading">おひがんにおはかまいりをした。</div><div class="back-example-sentence-1-english">I visited the grave during the equinox week.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">彼</div><div class="front-example-sentence-1">彼は毎朝ジョギングをする。</div>	<div class="back-main-reading">かれ</div><div class="back-main-english">He/him/boyfriend</div><div class="back-example-sentence-1-reading">かれはまいあさジョギングをする。</div><div class="back-example-sentence-1-english">He jogs every morning.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">水滴</div><div class="front-example-sentence-1">葉に水滴がついている。</div>	<div class="back-main-reading">すいてき</div><div class="back-main-english">A waterdrop</div><div class="back-example-sentence-1-reading">はにすいてきがついている。</div><div class="back-example-sentence-1-english">There are water droplets on the leaf.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">偉大</div><div class="front-example-sentence-1">彼は偉大な科学者だ。</div>	<div class="back-main-reading">いだいな</div><div class="back-main-english">Great</div><div class="back-example-sentence-1-reading">かれはいだいなかがくしゃだ。</div><div class="back-example-sentence-1-english">He is a great scientist.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">規則</div><div class="front-example-sentence-1">学校の規則を守る。</div>	<div class="back-main-reading">きそく</div><div class="back-main-english">A rule/regulation</div><div class="back-example-sentence-1-reading">がっこうのきそくをまもる。</div><div class="back-example-sentence-1-english">I follow the school rules.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">測定</div><div class="front-example-sentence-1">体重を測定した。</div>	<div class="back-main-reading">そくてい</div><div class="back-main-english">A measurement</div><div class="back-example-sentence-1-reading">たいじゅうをそくていした。</div><div class="back-example-sentence-1-english">I measured my weight.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">測る</div><div class="front-example-sentence-1">部屋の広さを測った。</div>	<div class="back-main-reading">はかる</div><div class="back-main-english">Measure/weigh</div><div class="back-example-sentence-1-reading">へやのひろさをはかった。</div><div class="back-example-sentence-1-english">I measured the size of the room.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">授業</div><div class="front-example-sentence-1">今日は数学の授業がある。</div>	<div class="back-main-reading">じゅぎょう</div><div class="back-main-english">A class/lesson</div><div class="back-example-sentence-1-reading">きょうはすうがくのじゅぎょうがある。</div><div class="back-example-sentence-1-english">There's a math class today.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
<div class="front-main">零下</div><div class="front-example-sentence-1">気温が零下になった。</div>	<div class="back-main-reading">れいか</div><div class="back-main-english">Being sub-zero</div><div class="back-example-sentence-1-reading">きおんがれいかになった。</div><div class="back-example-sentence-1-english">The temperature went below zero.</div>	kanji::w7 kanji::w7dExtra jlpt::n2
